stable_key,record_type,entry_index,dialogue_id,category,source_offset_or_pointer,pointer_references,selected_pointer_references,layout,speaker,chinese_record_indexes,chinese_offsets,chinese_text,english_2015_storage,english_2015,english_v2,editorial_origin,alignment_method,alignment_confidence,source_resolution,review_status,source_capacity_bytes,compression,compression_justification,fidelity_comment,multi_source_mode,pointer_variant_count,storage_overlap_group,storage_overlap_role
MAIN:0x036CA0,MAIN,1047,,Pokédex,0x036CA0,0x032068,0x032068,pokedex_13x4,,781,0x03251A,尾巴长到九条变的聪明,ascii,It's said 9 saints were reincarnated as Ninetales,"At nine tails, it grows clever.",translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,51,no,,"Direct Chinese-source rendering: At nine tails, it grows clever; no divergent 2015 detail is imported.",,,,
MAIN:0x036CD4,MAIN,1048,,Pokédex,0x036CD4,0x03206A,0x03206A,pokedex_13x4,,782,0x032530,能发出催人入眠的歌声,ascii,It sings a melody that lulls the foeto sleep,Its song can lull others to sleep.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,47,no,,Direct Chinese-source rendering: Its song can lull others to sleep; no divergent 2015 detail is imported.,,,,
MAIN:0x036D04,MAIN,1049,,Pokédex,0x036D04,0x032070,0x032070,pokedex_13x4,,785,0x032576,专门靠吸血为生,ascii,It will not stop drainingits victim once it bites,It lives solely by drinking blood.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,52,no,,Direct Chinese-source rendering: It lives solely by drinking blood; no divergent 2015 detail is imported.,,,,
MAIN:0x036D39,MAIN,1050,,Pokédex,0x036D39,0x032072,0x032072,pokedex_13x4,,786,0x032586,身体常常贴在地面慢慢移动,ascii,It buries it-self in the day& at nightsows seeds,It hugs the ground and moves slowly.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,49,no,,Direct Chinese-source rendering: It hugs the ground and moves slowly; no divergent 2015 detail is imported.,,,,
MAIN:0x036D6B,MAIN,1051,,Pokédex,0x036D6B,0x032074,0x032074,pokedex_13x4,,787,0x0325A0,能分泌液体吸引食物,ascii,It oozes nec-tar from its mouth to lureprey,It secretes fluid to lure food.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,43,no,,Direct Chinese-source rendering: It secretes fluid to lure food; no divergent 2015 detail is imported.,,,,
MAIN:0x036D97,MAIN,1052,,Pokédex,0x036D97,0x03207A,0x03207A,pokedex_13x4,,790,0x0325D8,身体比虫大爱潮湿的地方,ascii,The mushroom on its back drains energyfrom Parasect,"Larger than most bugs, it likes damp places.",translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,52,yes,Rephrased to fit the four 13-cell Pokédex lines without splitting a word or dropping the source fact.,Direct Chinese-source rendering: Its body is bigger than a bug and loves damp places; no divergent 2015 detail is imported. Full-text review: Clarifies the comparison and joins the clauses naturally.,,,,
MAIN:0x036DCC,MAIN,1053,,Pokédex,0x036DCC,0x03207C,0x03207C,pokedex_13x4,,791,0x0325F0,在大树下生活爱吃小虫子,ascii,Lives in the shadows of trees where it eats bugs,It loves tiny bugs and lives under big trees.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,51,no,,Direct Chinese-source rendering: It loves tiny bugs and lives under big trees; no divergent 2015 detail is imported.,,,,
MAIN:0x036E00,MAIN,1054,,Pokédex,0x036E00,0x032080,0x032080,pokedex_13x4,,793,0x03261E,在底下一公里处生活,ascii,Lives undergr-ound where it feeds on plant roots,It lives one kilometer underground.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,50,no,,Preserves the one-kilometer underground habitat and does not import the old root-feeding claim.,,,,
MAIN:0x036E33,MAIN,1055,,Pokédex,0x036E33,0x032084,0x032084,pokedex_13x4,,795,0x032646,喜欢钱币形状的东西,ascii,Loves shiny things and often wandersto find coins,It likes coin-shaped objects.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,52,no,,Keeps only the preference for coin-shaped objects; shininess and wandering are absent from the Chinese source.,,,,
MAIN:0x036E68,MAIN,1056,,Pokédex,0x036E68,0x032086,0x032086,pokedex_13x4,,796,0x03265A,属于很多人喜欢的生物,ascii,"Although veryadmired, it is hard to keep as a pet",Many people love this creature.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,52,yes,Rephrased to fit the four 13-cell Pokédex lines without splitting a word or dropping the source fact.,Directly conveys that the creature is liked by many people without adding difficulty in raising it. Full-text review: Uses concise idiomatic English for widespread popularity.,,,,
MAIN:0x036E9D,MAIN,1057,,Pokédex,0x036E9D,0x03208A,0x03208A,pokedex_13x4,,798,0x03267E,喜欢在水里游泳,ascii,It swims verygracefully using broad flippers,It loves swimming in water.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,47,no,,Preserves its simple love of swimming and omits the unsupported grace and flipper details.,,,,
MAIN:0x036ECD,MAIN,1058,,Pokédex,0x036ECD,0x03208E,0x03208E,pokedex_13x4,,800,0x0326A6,生气时追着对手不放,ascii,"Always angry,will chase its prey tillits caught","When angry, it won't stop chasing its foe.",translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,49,no,,Faithfully links its anger to a relentless pursuit of its opponent.,,,,
MAIN:0x036EFF,MAIN,1059,,Pokédex,0x036EFF,0x032090,0x032090,pokedex_13x4,,801,0x0326BA,保护自己的领地不让任何人靠近,ascii,"Very territo-rial, it willbark to repelintruders",It guards its territory and lets no one near.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,48,no,,Restores the absolute defense of its territory without adding the old barking behavior.,,,,
MAIN:0x036F30,MAIN,1060,,Pokédex,0x036F30,0x032094,0x032094,pokedex_13x4,,803,0x0326EC,在水里生活的精灵,ascii,It appears toprefer swimm-ing than try-ing to stand,This Pokémon lives in water.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,51,no,,States only the aquatic habitat given by the reviewed Chinese source.,,,,
MAIN:0x036F64,MAIN,1061,,Pokédex,0x036F64,0x032098,0x032098,pokedex_13x4,,805,0x032710,擅长游泳速度惊人,ascii,A strong swi-mmer that canbeat championswimmers,"It is a skilled, amazingly fast swimmer.",translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,47,yes,Rephrased to fit the four 13-cell Pokédex lines without splitting a word or dropping the source fact.,Preserves both its swimming skill and astonishing speed without adding a race against champions. Full-text review: Turns a noun fragment into a complete sentence.,,,,
MAIN:0x036F94,MAIN,1062,,Pokédex,0x036F94,0x03209A,0x03209A,pokedex_13x4,,806,0x032722,发现敌人后会乘机逃跑,ascii,It can read minds and it will teleportif in danger,It spots a foe and flees when it can.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,51,no,,Restores its opportunistic escape after spotting an enemy; mind reading and teleportation are not retained.,,,,
MAIN:0x036FC8,MAIN,1063,,Pokédex,0x036FC8,0x03209E,0x03209E,pokedex_13x4,,808,0x032750,有比超级计算机还灵敏的技能,ascii,"It can memor-ize anything,and never forgets anything",Its abilities surpass any computer.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,52,yes,Rephrased to fit the four 13-cell Pokédex lines without splitting a word or dropping the source fact.,Conveys the source's responsiveness comparison with a supercomputer rather than the old perfect-memory claim. Full-text review: Matches the source ability comparison rather than inventing reaction speed.,,,,
MAIN:0x036FFD,MAIN,1064,,Pokédex,0x036FFD,0x0320A2,0x0320A2,pokedex_13x4,,810,0x03277A,力量强大的生物,ascii,The belt it wears limits its incred- ible strength,A creature of immense strength.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,52,no,,Keeps the Chinese source's sole fact that this is an immensely powerful creature; no belt is introduced.,,,,
MAIN:0x037032,MAIN,1065,,Pokédex,0x037032,0x0320A6,0x0320A6,pokedex_13x4,,812,0x0327A4,爱吃小虫子,ascii,It ensnares tiny insects with vines and eats them,It loves eating tiny bugs.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,52,no,,Directly preserves its fondness for small insects without adding a capture method.,,,,
MAIN:0x037067,MAIN,1066,,Pokédex,0x037067,0x0320A8,0x0320A8,pokedex_13x4,,813,0x0327B0,能喷出毒粉阻止敌人移动,ascii,When hungry it swallows anything thatmoves,It sprays poison powder to halt foes.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,44,no,,Restores the poison powder that prevents enemies from moving; the old feeding behavior was unrelated.,,,,
MAIN:0x037094,MAIN,1067,,Pokédex,0x037094,0x0320AC,0x0320AC,pokedex_13x4,,815,0x0327DC,在海上漂浮,ascii,"Drifts in shallow seas,will attack using acid",It drifts on the sea.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,49,no,,"Keeps only the stated fact that it floats at sea, omitting unsupported acid and depth details.",,,,
MAIN:0x0370C6,MAIN,1068,,Pokédex,0x0370C6,0x0320AE,0x0320AE,pokedex_13x4,,816,0x0327E8,触手在刺中食物的时候可以变长,ascii,They ensnare prey using their numer- ous tentacles,Its tentacles lengthen when they pierce food.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,52,no,,Preserves the distinctive fact that its tentacles grow longer while piercing food.,,,,
MAIN:0x0370FB,MAIN,1069,,Pokédex,0x0370FB,0x0320B2,0x0320B2,pokedex_13x4,,818,0x03281A,常常在山坡地带活动,ascii,It rolls overany obstacle without avoiding them,It often roams on hillsides.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,52,no,,Restores its usual hillside habitat and does not import the old obstacle-rolling behavior.,,,,
MAIN:0x037130,MAIN,1070,,Pokédex,0x037130,0x0320B6,0x0320B6,pokedex_13x4,,820,0x032842,蹄比金刚石还坚硬能踩坏任何东西,ascii,Its hooves are 10 times harder than diamonds,Its diamond-hard hooves crush anything.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,47,yes,Rephrased to fit the four 13-cell Pokédex lines without splitting a word or dropping the source fact.,"Preserves both the harder-than-diamond hooves and their ability to crush anything, without inventing a numeric multiplier. Full-text review: Replaces the incomplete object 'crush all'.",,,,
MAIN:0x037160,MAIN,1071,,Pokédex,0x037160,0x0320BA,0x0320BA,pokedex_13x4,,822,0x032874,移动缓慢呆头呆脑,ascii,"Very slow, ittakes 5 sec. for it to feel pain",It is both slow and dim-witted.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,48,no,,Directly renders its slow movement and foolish demeanor; the five-second pain delay is not in the Chinese source.,,,,
MAIN:0x037191,MAIN,1072,,Pokédex,0x037191,0x0320BC,0x0320BC,pokedex_13x4,,823,0x032886,爱吃其它生物吃剩的食物,ascii,The Shellder on its tail eats scraps left by it,It loves food left by other creatures.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,49,no,,Keeps its taste for other creatures' leftovers without assigning the behavior to a different named Pokémon.,,,,
MAIN:0x0371C3,MAIN,1073,,Pokédex,0x0371C3,0x0320C0,0x0320C0,pokedex_13x4,,825,0x0328AC,聚集发电厂的能量,ascii,They appear frequently when sunspotsflare up,It gathers energy from power plants.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,47,no,,Restores the collection of power-plant energy and rejects the unrelated old sunspot claim.,,,,
MAIN:0x0371F3,MAIN,1074,,Pokédex,0x0371F3,0x0320C4,0x0320C4,pokedex_13x4,,827,0x0328D4,飞行本领差但跑的速度快,ascii,It prefers torun on its highly devel-oped legs,It flies poorly but runs fast.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,48,no,,Preserves the contrast between weak flying ability and high running speed.,,,,
MAIN:0x037224,MAIN,1075,,Pokédex,0x037224,0x0320C8,0x0320C8,pokedex_13x4,,829,0x03290C,头很硬耐攻击,ascii,It loves to swim in a frigid temp. of 14 degrees,Its hard head withstands attacks.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,52,no,,"Restores the hard, attack-resistant head instead of the unrelated old cold-water preference.",,,,
MAIN:0x037259,MAIN,1076,,Pokédex,0x037259,0x0320CC,0x0320CC,pokedex_13x4,,831,0x032934,生活在很脏的地方,ascii,Thrives by sucking up polluted sludge,It lives in filthy places.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,45,no,,States only its habitat in very dirty places without adding sludge-feeding behavior.,,,,
MAIN:0x037287,MAIN,1077,,Pokédex,0x037287,0x0320D0,0x0320D0,pokedex_13x4,,833,0x03295A,坚硬的外壳可抵挡任何攻击,ascii,"The shell canwithstand anyattack,no matter what",Its shell is hard and blocks all attacks.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,50,no,,Faithfully preserves the source's absolute claim that the hard shell can resist any attack.,,,,
MAIN:0x0372BA,MAIN,1078,,Pokédex,0x0372BA,0x0320D2,0x0320D2,pokedex_13x4,,834,0x032974,受到攻击时身体表面的刺会张开,ascii,"For protect- ion,it shootsspikes from its shell",Its body spikes spread under attack.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,48,no,,Restores the body spikes spreading open under attack rather than being fired from a shell.,,,,
MAIN:0x0372EB,MAIN,1079,,Pokédex,0x0372EB,0x0320D4,0x0320D4,pokedex_13x4,,835,0x032992,可以放出毒气让人昏迷,ascii,It has no real shape and appears made of gas,Its poison gas can knock people out.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,50,no,,Preserves the ability of its poison gas to render people unconscious; shape and composition are not asserted.,,,,
MAIN:0x03731E,MAIN,1080,,Pokédex,0x03731E,0x0320DA,0x0320DA,pokedex_13x4,,838,0x0329CE,身体很结实像金刚石一样,ascii,The caves it makes are used as homesby Digletts,Its body is as hard as diamond.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,50,no,,Restores the diamond-like toughness of its body and omits the unrelated cave and inhabitant claims.,,,,
MAIN:0x037351,MAIN,1081,,Pokédex,0x037351,0x0320DE,0x0320DE,pokedex_13x4,,840,0x0329F8,遇到敌人的时候可以使人沉睡,ascii,It will use hynosis when it locks eyeswith enemies,"When it meets foes, it puts them to sleep.",translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,51,no,,Keeps the ability to induce sleep on encountering enemies without adding a gaze-based mechanism.,,,,
MAIN:0x037385,MAIN,1082,,Pokédex,0x037385,0x0320E2,0x0320E2,pokedex_13x4,,842,0x032A28,巨大的钳子有无穷的力量,ascii,"Its claw has up to 10,000 lbs of crush-ing power",Its huge pincers have endless strength.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,48,no,,Preserves the huge pincers and their limitless strength without importing a numerical force value.,,,,
