stable_key,record_type,entry_index,dialogue_id,category,source_offset_or_pointer,pointer_references,selected_pointer_references,layout,speaker,chinese_record_indexes,chinese_offsets,chinese_text,english_2015_storage,english_2015,english_v2,editorial_origin,alignment_method,alignment_confidence,source_resolution,review_status,source_capacity_bytes,compression,compression_justification,fidelity_comment,multi_source_mode,pointer_variant_count,storage_overlap_group,storage_overlap_role
MAIN:0x03DC8E,MAIN,1747,D0875,In-game dialogue,0x03DC8E,0x03CFA2,0x03CFA2,dialogue_19_19,,1860,0x03E44A,得到技能机器40,ascii,That TM teaches Psybeam.,Got TM40!,official_english_gen1_reviewed_chinese_specific_retained_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,27,no,,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.,,,,
MAIN:0x03DCAA,MAIN,1748,D0876,In-game dialogue,0x03DCAA,,0x03D084,dialogue_19_19,SABRINA,1973,0x03F244,娜梅:你还有什么事嘛!讨厌!,ascii,All people have Psychic power. Theyjust don't know it.,SABRINA: What else do you want? How annoying!,translated_directly_from_reviewed_chinese_source_ai_review,containing_offset,medium,reviewed_source_adjudication,ai_source_reviewed,57,no,,Restores Sabrina's irritated question from the adjudicated dialogue and discards the unrelated old explanation of psychic power.,,,,
MAIN:0x03DCE4,MAIN,1749,D0877,In-game dialogue,0x03DCE4,0x03CFF0,0x03CFF0,dialogue_19_19,,1899,0x03E7C8,游泳男:我想你已经知道了!,ascii,Yowch!,Now you understand!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,6,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Uses natural English word order. Omits the contextual one-speaker label 'SWIMMER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03DCEB,MAIN,1750,D0878,In-game dialogue,0x03DCEB,0x03CFF2,0x03CFF2,dialogue_19_19,,1900,0x03E7E2,滑雪男:什么我耳朵不好!,ascii,I tried diving for Pok@mon.,What? My hearing isn't good!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,27,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Uses the concise official class label and a complete hearing complaint. Omits the contextual one-speaker label 'SKIER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03DD07,MAIN,1751,D0879,In-game dialogue,0x03DD07,0x03CFF4,0x03CFF4,dialogue_19_19,,1901,0x03E7FA,滑雪男:现在听到了,ascii,You have to fish for Pok@mon!,Now I hear you.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,31,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Uses the concise official class label. Omits the contextual one-speaker label 'SKIER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03DD27,MAIN,1752,D0880,In-game dialogue,0x03DD27,0x03CFE2,0x03CFE2,dialogue_19_19,,1892,0x03E712,滑雪女:你到过双子岛吗?,ascii,Seafoam's a quiet getaway.,Have you been to the Seafoam Islands?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,27,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Uses the concise official class label and complete question. Omits the contextual one-speaker label 'SKIER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03DD43,MAIN,1753,D0881,In-game dialogue,0x03DD43,0x03CFE4,0x03CFE4,dialogue_19_19,,1893,0x03E72A,滑雪女:传说里面有传说中的精灵...,ascii,Quit it!,They say a Legendary Pokémon lives there...,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,8,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Uses the concise official class label and complete hearsay clause. Omits the contextual one-speaker label 'SKIER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03DD4C,MAIN,1754,D0882,In-game dialogue,0x03DD4C,0x03CFE6,0x03CFE6,dialogue_19_19,,1894,0x03E74C,成熟姐姐:又是你?,ascii,Wait! Be careful!,You again?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,17,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Directly restores the woman's recognition of the player rather than the unrelated old warning.,,,,
MAIN:0x03DD5E,MAIN,1755,D0883,In-game dialogue,0x03DD5E,0x03CFE8,0x03CFE8,dialogue_19_19,,1895,0x03E75E,"成熟姐姐:如何,不想和我约会吗",ascii,Watch out for Tentacool!,"So, no date with me?",translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,24,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; restores the woman's teasing invitation to go on a date.,,,,
MAIN:0x03DD77,MAIN,1756,D0884,In-game dialogue,0x03DD77,0x03CFE0,0x03CFE0,dialogue_19_19,ARTICUNO,1891,0x03E703,急冻鸟:......,ascii,Articuno: Gyaoo!,ARTICUNO: ...,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,16,no,,Preserves the silent ellipsis in the reviewed Chinese source instead of inventing the old cry.,,,,
MAIN:0x03DD88,MAIN,1757,D0885,In-game dialogue,0x03DD88,0x03CFEA,0x03CFEA,dialogue_19_19,,1896,0x03E77C,游泳女:好可爱的样子,ascii,Can't you swim?,So cute!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,15,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; restores the female swimmer's remark about the player's cute appearance. Full-text review: Normalizes nonstandard speaker abbreviation 'SWIMMER GIRL:' to 'SWIMMER:'.,,,,
MAIN:0x03DD98,MAIN,1758,D0886,In-game dialogue,0x03DD98,0x03CFEC,0x03CFEC,dialogue_19_19,,1897,0x03E791,游泳女:是吗?太可惜了...,ascii,Torpedoed!,Really? That's too bad...,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,10,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the complete reaction and uses the official common Gen I Swimmer class. Omits the contextual one-speaker label 'SWIMMER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03DDA3,MAIN,1759,D0887,In-game dialogue,0x03DDA3,0x03CFC8,0x03CFC8,dialogue_19_19,,1879,0x03E600,游泳男:我比你长的帅!,ascii,Are you on vacationtoo?,I'm more handsome than you!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,23,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; directly restores the male swimmer's boast about being more handsome. Full-text review: Normalizes nonstandard speaker abbreviation 'M.SWIM:' to 'SWIMMER:'.,,,,
MAIN:0x03DDBB,MAIN,1760,D0888,In-game dialogue,0x03DDBB,0x03CFCA,0x03CFCA,dialogue_19_19,,1880,0x03E616,游泳男:原来你长的比我还帅啊!,ascii,No mercy at all!,You're more handsome than me!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,16,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; restores the swimmer's admission that the player is actually more handsome than he is. Full-text review: Normalizes nonstandard speaker abbreviation 'M.SWIM:' to 'SWIMMER:'.,,,,
MAIN:0x03DDCC,MAIN,1761,D0889,In-game dialogue,0x03DDCC,0x03CFA8,0x03CFA8,dialogue_19_19,,1863,0x03E48C,游泳男:大海是所有生命的源泉,ascii,Check out my buff physique!,The sea is the source of all life.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,28,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the article and clear class label. Omits the contextual one-speaker label 'SWIMMER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03DDE9,MAIN,1762,D0890,In-game dialogue,0x03DDE9,0x03CFAA,0x03CFAA,dialogue_19_19,,1864,0x03E4A9,游泳男:我明白了!你说的都是对的,ascii,I should buff my Pok@mon up too!,I get it! You're right.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,34,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; restores the swimmer's realization and admission that the player was right. Full-text review: Normalizes nonstandard speaker abbreviation 'M.SWIM:' to 'SWIMMER:'.,,,,
MAIN:0x03DE0C,MAIN,1763,D0891,In-game dialogue,0x03DE0C,0x03CFC4,0x03CFC4,dialogue_19_19,,1877,0x03E5D0,游泳女:你要去哪里?,ascii,I rode my Pok@mon here!,Where are you going?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,24,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the complete question and uses the official common Gen I Swimmer class. Omits the contextual one-speaker label 'SWIMMER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03DE25,MAIN,1764,D0892,In-game dialogue,0x03DE25,0x03CFC6,0x03CFC6,dialogue_19_19,,1878,0x03E5E4,游泳女:你去哪里我管不着...,ascii,Oh no!,Go wherever you want. It's none of my concern...,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,6,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Replaces two clipped clauses with natural English and uses the official common Gen I Swimmer class. Omits the contextual one-speaker label 'SWIMMER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03DE2C,MAIN,1765,D0893,In-game dialogue,0x03DE2C,0x03CFBC,0x03CFBC,dialogue_19_19,,1873,0x03E57A,游泳女:不要盯着人家看!,ascii,My boyfriend gave me pearls!,Don't stare!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,29,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; restores the swimmer's demand that the player stop staring at her. Full-text review: Normalizes nonstandard speaker abbreviation 'SWIMMER GIRL:' to 'SWIMMER:'.,,,,
MAIN:0x03DE4A,MAIN,1766,D0894,In-game dialogue,0x03DE4A,0x03CFBE,0x03CFBE,dialogue_19_19,,1874,0x03E592,游泳女:请随便看,ascii,They grew inside a Cloyster!,Look all you like.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,28,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; preserves the swimmer's reversal and invitation to look freely. Full-text review: Normalizes nonstandard speaker abbreviation 'SWIMMER GIRL:' to 'SWIMMER:'.,,,,
MAIN:0x03DE67,MAIN,1767,D0895,In-game dialogue,0x03DE67,0x03CFC0,0x03CFC0,dialogue_19_19,,1875,0x03E5A3,游泳女:你想干什么?,ascii,I'm swimming to Cinnabar Island!,What do you want?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,35,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; directly restores the swimmer's question about what the player wants. Full-text review: Normalizes nonstandard speaker abbreviation 'SWIMMER GIRL:' to 'SWIMMER:'.,,,,
MAIN:0x03DE8B,MAIN,1768,D0896,In-game dialogue,0x03DE8B,0x03CFC2,0x03CFC2,dialogue_19_19,,1876,0x03E5B7,游泳女:想干什么都可以啦,ascii,I'm so disappointed,"Fine, anything goes.",translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,19,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; naturally conveys the swimmer's eventual permission to do whatever the player wants. Full-text review: Normalizes nonstandard speaker abbreviation 'SWIMMER GIRL:' to 'SWIMMER:'.,,,,
MAIN:0x03DE9F,MAIN,1769,D0897,In-game dialogue,0x03DE9F,0x03CFA4,0x03CFA4,dialogue_19_19,,1861,0x03E45A,游泳男:和我一起玩吧!,ascii,Cinnabar has a lab for Pok@mon.,Play with me!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,31,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; restores the male swimmer's invitation to play together. Full-text review: Normalizes nonstandard speaker abbreviation 'M.SWIM:' to 'SWIMMER:'.,,,,
