pointer_reference_hex,chinese_record_index,chinese_offset_hex,chinese_text,english_offset_hex,english_storage,english_text,english_translation_status,french_source_offset_hex,french_text,present_in_french,pointer_redirected_for_french
0x03CF9A,1856,0x03E372,"
超能力:我不会阻止你的",0x03DB8E,ascii,You want Sabrina's Gym badge!I see it!,english_ascii_present,0x03DB8E,Je te laisse passer.,yes,no
0x03CF9C,1857,0x03E389,"
娜梅:我有预感你会来,我是超能力少女,我不喜欢战斗,不过我可以让你看看我的厉害!",0x03DBE1,ascii,"I had a vision of your arrival! I dislike fighting, but I will show youmy powers!",english_ascii_present,0x03DBE1,"MORGANE :
J'avais prédit
ta venue.
Je suis médium
et hais le combat.
Vois mes pouvoirs !",yes,no
0x03CF9E,1858,0x03E3D6,"
娜梅:好吧金色徽章就给你吧!还有技能机器40也拿去吧.技能机器40是精神波动!强大的念力使对方受到巨大的伤害",0x03DC38,ascii,A loss is a loss. You have earned theMarshbadge. Please take this TM too.,english_ascii_present,0x03DC38,MORGANE : Le Badge Marais et la CT40 sont à toi ! Vague Psy inflige de gros dégâts psychiques.,yes,no
0x03CFA0,1859,0x03E43C,"
得到金色徽章",0x03DC83,ascii,Got TM 40!,english_ascii_present,0x03DC83,Badge Marais reçu !,yes,no
0x03CFA2,1860,0x03E44A,"
得到技能机器40",0x03DC8E,ascii,That TM teaches Psybeam.,english_ascii_present,0x03DC8E,CT40 reçue !,yes,no
0x03CFA4,1861,0x03E45A,"
游泳男:和我一起玩吧!",0x03DE9F,ascii,Cinnabar has a lab for Pok@mon.,english_ascii_present,0x03DE9F,On joue ensemble ?,yes,no
0x03CFA6,1862,0x03E470,"
游泳男:对不起,我知道你很忙",0x03DEBF,ascii,Cinnabar is a volc-anic island!,english_ascii_present,0x03DEBF,Désolé... Je sais que tu es occupé.,yes,no
0x03CFA8,1863,0x03E48C,"
游泳男:大海是所有生命的源泉",0x03DDCC,ascii,Check out my buff physique!,english_ascii_present,0x03DDCC,La mer est la source de toute vie.,yes,no
0x03CFAA,1864,0x03E4A9,"
游泳男:我明白了!你说的都是对的",0x03DDE9,ascii,I should buff my Pok@mon up too!,english_ascii_present,0x03DDE9,"J'ai compris !
Tu avais raison.",yes,no
0x03CFAC,1865,0x03E4C9,"
游泳男:没见过的面孔",0x03D667,ascii,What's beyond the horizon?,english_ascii_present,0x03D667,Je ne t'ai jamais vu par ici.,yes,no
0x03CFAE,1866,0x03E4DE,"
游泳男:你是我见过最强的训练师",0x03D683,ascii,I see islands!,english_ascii_present,0x03D683,Tu es le meilleur Dresseur que j'aie vu !,yes,no
0x03CFB0,1867,0x03E4FD,"
游泳男:说什么也不能让你过去",0x03D6E0,ascii,These waters are treacherous!,english_ascii_present,0x03D6E0,Tu ne passeras pas.,yes,no
0x03CFB2,1868,0x03E51A,"
游泳男:和你开玩笑的",0x03D700,ascii,I got a cramp!,english_ascii_present,0x03D700,Je plaisantais !,yes,no
0x03CFB4,1869,0x03E52F,"
游泳男:哈哈哈...",0x03D6B5,ascii,"I swam here,but I'mtired.",english_ascii_present,0x03D6B5,Ha ha ha...,yes,no
0x03CFB6,1870,0x03E541,"
游泳男:没什么",0x03D6CF,ascii,I'm exhausted...,english_ascii_present,0x03D6CF,Ce n'est rien.,yes,no
0x03CFB8,1871,0x03E550,"
游泳男:你惹火了我!",0x03D70F,ascii,I look at the sea to forget.,english_ascii_present,0x03D70F,Tu m'as vraiment énervé !,yes,no
0x03CFBA,1872,0x03E564,"
游泳男:我的火灭了...",0x03D72D,ascii,Ooh!,english_ascii_present,0x03D72D,Ma flamme est éteinte...,yes,no
0x03CFBC,1873,0x03E57A,"
游泳女:不要盯着人家看!",0x03DE2C,ascii,My boyfriend gave me pearls!,english_ascii_present,0x03DE2C,Cesse de me fixer !,yes,no
0x03CFBE,1874,0x03E592,"
游泳女:请随便看",0x03DE4A,ascii,They grew inside a Cloyster!,english_ascii_present,0x03DE4A,"Vas-y, regarde tant que tu veux.",yes,no
0x03CFC0,1875,0x03E5A3,"
游泳女:你想干什么?",0x03DE67,ascii,I'm swimming to Cinnabar Island!,english_ascii_present,0x03DE67,Que veux-tu ?,yes,no
0x03CFC2,1876,0x03E5B7,"
游泳女:想干什么都可以啦",0x03DE8B,ascii,I'm so disappointed,english_ascii_present,0x03DE8B,"Finalement, fais comme tu veux.",yes,no
0x03CFC4,1877,0x03E5D0,"
游泳女:你要去哪里?",0x03DE0C,ascii,I rode my Pok@mon here!,english_ascii_present,0x03DE0C,Où vas-tu ?,yes,no
0x03CFC6,1878,0x03E5E4,"
游泳女:你去哪里我管不着...",0x03DE25,ascii,Oh no!,english_ascii_present,0x03DE25,Va où tu veux. Ça m'est égal.,yes,no
0x03CFC8,1879,0x03E600,"
游泳男:我比你长的帅!",0x03DDA3,ascii,Are you on vacationtoo?,english_ascii_present,0x03DDA3,Je suis plus beau que toi !,yes,no
0x03CFCA,1880,0x03E616,"
游泳男:原来你长的比我还帅啊!",0x03DDBB,ascii,No mercy at all!,english_ascii_present,0x03DDBB,"En fait,
t'es le plus beau !",yes,no
0x03CFCC,1881,0x03E634,"
游泳男:不要和我开玩笑",0x03D767,ascii,I have to warm up before swimming!,english_ascii_present,0x03D767,"Ne te moque pas
de moi !",yes,no
0x03CFCE,1882,0x03E64B,"
游泳男:对不起...",0x03D78B,ascii,All warmed up!,english_ascii_present,0x03D78B,Désolé...,yes,no
0x03CFD0,1883,0x03E65D,"
游泳男:水系精灵也有防御力高的哦",0x03D79A,ascii,The water's shallowhere.,english_ascii_present,0x03D79A,Certains Pokémon Eau ont une Défense élevée.,yes,no
0x03CFD2,1884,0x03E67E,"
游泳男:不错,高防御你都有办法对付...",0x03D7B3,ascii,Spash!,english_ascii_present,0x03D7B3,Même la Défense cède devant toi...,yes,no
0x03CFD4,1885,0x03E6A3,"
游泳女:不要愁眉苦脸的",0x03D64A,ascii,I love swimming!,english_ascii_present,0x03D64A,"Allons, ne fais pas cette tête.",yes,no
0x03CFD6,1886,0x03E6BA,"
游泳女:和我约会吧",0x03D65B,ascii,Belly flop!,english_ascii_present,0x03D65B,Sors avec moi !,yes,no
0x03CFD8,1887,0x03E6CD,"
游泳女:再看我揍你!",0x03D692,ascii,Swimming's great!,english_ascii_present,0x03D692,"Encore un regard ?
Je te frappe !",yes,no
0x03CFDA,1888,0x03E6E1,"
游泳女:我不敢了!",0x03D6A4,ascii,Sunburns aren't!,english_ascii_present,0x03D6A4,Je ne recommencerai plus !,yes,no
0x03CFDC,1889,0x03E6F3,"
游泳女",0x03D732,ascii,"Oh,I love your ride",english_ascii_present,0x03D732,...,yes,no
0x03CFDE,1890,0x03E6FB,"
游泳女",0x03D746,ascii,Must be fun to rideyour Pok@mon!,english_ascii_present,0x03D746,...,yes,no
0x03CFE0,1891,0x03E703,"
急冻鸟:......",0x03DD77,ascii,Articuno: Gyaoo!,english_ascii_present,0x03DD77,ARTIKODIN : ...,yes,no
0x03CFE2,1892,0x03E712,"
滑雪女:你到过双子岛吗?",0x03DD27,ascii,Seafoam's a quiet getaway.,english_ascii_present,0x03DD27,Déjà allé aux Îles Écume ?,yes,no
0x03CFE4,1893,0x03E72A,"
滑雪女:传说里面有传说中的精灵...",0x03DD43,ascii,Quit it!,english_ascii_present,0x03DD43,On raconte qu'un Pokémon légendaire vivrait là...,yes,no
0x03CFE6,1894,0x03E74C,"
成熟姐姐:又是你?",0x03DD4C,ascii,Wait! Be careful!,english_ascii_present,0x03DD4C,Encore toi ?,yes,no
0x03CFE8,1895,0x03E75E,"
成熟姐姐:如何,不想和我约会吗",0x03DD5E,ascii,Watch out for Tentacool!,english_ascii_present,0x03DD5E,Tu ne veux pas sortir avec moi ?,yes,no
0x03CFEA,1896,0x03E77C,"
游泳女:好可爱的样子",0x03DD88,ascii,Can't you swim?,english_ascii_present,0x03DD88,T'es trop mignon !,yes,no
0x03CFEC,1897,0x03E791,"
游泳女:是吗?太可惜了...",0x03DD98,ascii,Torpedoed!,english_ascii_present,0x03DD98,Ah bon ? Dommage...,yes,no
0x03CFEE,1898,0x03E7AA,"
游泳男:我怎么都要让你知道...",0x03D7BA,ascii,I love floating.,english_ascii_present,0x03D7BA,Tu vas comprendre !,yes,no
0x03CFF0,1899,0x03E7C8,"
游泳男:我想你已经知道了!",0x03DCE4,ascii,Yowch!,english_ascii_present,0x03DCE4,Je crois que tu as compris !,yes,no
0x03CFF2,1900,0x03E7E2,"
滑雪男:什么我耳朵不好!",0x03DCEB,ascii,I tried diving for Pok@mon.,english_ascii_present,0x03DCEB,Hein ? J'entends mal !,yes,no
0x03CFF4,1901,0x03E7FA,"
滑雪男:现在听到了",0x03DD07,ascii,You have to fish for Pok@mon!,english_ascii_present,0x03DD07,"Cette fois,
j'ai bien entendu.",yes,no
0x03CFF6,1902,0x03E80D,"
成熟姐姐:在这不远就是红莲镇了",0x03E797,graphical_codes,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000<B2EA><B9CE><B3B8><B3B8>:<B0B8><B0EE><B0CE><B5CD><B2AB><B0C2><B5CE><B5CF><B2D6><B0F8>,not_translated_in_english,0x03E797,Cramois'Île n'est plus très loin.,yes,no
0x03CFF8,1903,0x03E82C,"
成熟姐姐:红莲镇经常会有火山爆发的情况",0x03E82C,graphical_codes,<0A><B2EA><B9CE><B3B8><B3B8>:<B5CE><B5CF><B2D6><B2A5><B3CA><B1F9><B0AE><B5A2><B6DC><BAD9><B2F4><B0BC><B7AB><BADA>,not_translated_in_english,0x03E82C,Le volcan entre souvent en éruption à Cramois'Île.,yes,no
0x03CFFA,1904,0x03E853,"
研究员:在这每天都有对精灵的研究",0x03E853,graphical_codes,<0A><B1CF><B1D0><B2D4>:<B0B8><B0EE><BADB><B1AD><B1C0><B0AE><B0E7><B0A1><B0A2><B0BC><B1CF><B1D0>,not_translated_in_english,0x03E853,"Ici, on étudie
chaque jour
les Pokémon.",yes,no
0x03CFFC,1905,0x03E874,"
小孩:我在观月山发现的化石好象是珍贵的化石!",0x03E874,graphical_codes,<0A><B0B6><B1DE>:<B1C2><B0B8><B6DB><B6CF><B6DC><B2F4><B2F5><B0BC><B5AB><B1B2><B1B4><B8B4><B0C2><B5C5><B6B2><B0BC><B5AB><B1B2>!,not_translated_in_english,0x03E874,"Ce fossile trouvé
au Mont Sélénite
semble précieux !",yes,no
0x03CFFE,1906,0x03E8A0,"
博士:我一直都在研究珍贵的化石你有不错的化石吗?",0x03DEDF,ascii,"Hi,I study Pok@mon!You have a fossil for me?",english_ascii_present,0x03DEDF,Salut ! J'étudie les fossiles rares. T'aurais un fossile pour moi ?,yes,no
0x03D000,1907,0x03E8D0,"
博士:啊?这个是古代菊石兽的化石!!如果使用我的再生机器一定可以让他复活!!把化石交给我吧",0x03DF87,ascii,Oh! That's a Helix Fossil! It is a fossil of Omanyte!,english_ascii_present,0x03DF87,"Fossile Nautile !
Celui d'Amonita !
Je le ressusciterai
avec ma machine.
Confie-le-moi !",yes,no
0x03D002,1908,0x03E926,"
再生机器再生出菊石兽",0x03DFC0,ascii,My Resurrection machine will give Omanyte new life!,english_ascii_present,0x03DFC0,Amonita revit !,yes,no
0x03D004,1909,0x03E93C,"
得到菊石兽",0x03DFF8,ascii,Got Omanyte!,english_ascii_present,0x03DFF8,Amonita reçu !,yes,no
0x03D006,1910,0x03E948,"
博士:啊?这个是古代化石盔的化石!!如果使用我的再生机器一定可以让他复活!!把化石交给我吧",0x03E005,ascii,Oh! That's a Dome Fossil! It is a fossil of Kabuto!,english_ascii_present,0x03E005,"Fossile Dôme !
Il contient Kabuto.
Je le ressusciterai
avec ma machine.
Confie-le-moi !",yes,no
0x03D008,1911,0x03E99E,"
再生机器再生出化石盔",0x03E03E,ascii,My Resurrection machine will give Kabuto new life!,english_ascii_present,0x03E03E,"Ma machine va
réanimer Kabuto !",yes,no
0x03D00A,1912,0x03E9B4,"
得到化石盔",0x03E076,ascii,Got Kabuto!,english_ascii_present,0x03E076,Kabuto reçu !,yes,no
0x03D00C,1913,0x03E9C0,"
小偷:这种地方没想到还有人",0x03E082,ascii,Who're you!?,english_ascii_present,0x03E082,Je me croyais seul.,yes,no
0x03D00E,1914,0x03E9DB,"
小偷:我知道错了...",0x03E08F,ascii,I don't know about a key!,english_ascii_present,0x03E08F,J'avais tort...,yes,no
0x03D010,1915,0x03E9EF,"
研究员:你来干什么",0x03E0F5,ascii,We used Mew's DNA to create a clone!,english_ascii_present,0x03E0F5,Tu fais quoi ici ?,yes,no
0x03D012,1916,0x03EA02,"
研究员:请随便参观",0x03E11B,ascii,"We named the new Pok@mon, Mewtwo.",english_ascii_present,0x03E11B,Visite librement.,yes,no
0x03D014,1917,0x03EA15,"
研究员:这个研究所被火山给毁了",0x03E0A9,ascii,My Mentor used to live here.,english_ascii_present,0x03E0A9,Le volcan a détruit ce laboratoire.,yes,no
0x03D016,1918,0x03EA34,"
研究员:这里面应该有珍稀的精灵...",0x03E0C7,ascii,He discovered a NewPok@mon and named it Mew.,english_ascii_present,0x03E0C7,Il doit encore y avoir des Pokémon rares ici...,yes,no
0x03D018,1919,0x03EA56,"
小偷:糟了!被发现了",0x03E186,ascii,This place is huge!,english_ascii_present,0x03E186,"Zut !
Tu m'as trouvé !",yes,no
0x03D01A,1920,0x03EA6A,"
小偷:放过我吧",0x03E19A,ascii,I wonder where my partner went.,english_ascii_present,0x03E19A,Épargne-moi !,yes,no
0x03D01C,1921,0x03EA79,"
研究员:这里不是你这种小孩能来的",0x03E777,graphical_codes,<B1CF><B1D0><B2D4>:<B0EE><B0BF><B0CE><B0C2><B0C5><B0EE><B6AD><B0B6><B1DE><B0EC><B0FC><B0BC>,not_translated_in_english,0x03E777,"Ici, les gamins sont interdits !",yes,no
0x03D01E,1922,0x03EA9A,"
研究员:真不小心...",0x03E13F,ascii,Mewtwo is far too powerful.We failed to curb its vicioustendencies...,english_ascii_present,0x03E13F,Quelle imprudence !,yes,no
0x03D020,1923,0x03EAAE,"
裁判:未来的冠军!热情的阿桂是炎系的行家",0x03E1BB,ascii,Yo Champ! Blaine isa fire Pok@mon pro!Douse his spirits with water!,english_ascii_present,0x03E1BB,"Salut !
Champion en herbe !
Auguste maîtrise
les Pokémon Feu !",yes,no
0x03D022,1924,0x03EAD6,"
小偷:以前我是小偷,如今金盆洗手了",0x03E347,ascii,This is my favoritegym of all!,english_ascii_present,0x03E347,J'étais voleur. J'ai changé de vie.,yes,no
0x03D024,1925,0x03EAF8,"
小偷:哈哈你可以过去了",0x03E366,ascii,Yowza! Too hot!,english_ascii_present,0x03E366,Ha ha ! Tu peux passer.,yes,no
0x03D026,1926,0x03EB0F,"
研究员:能过我这关吗?",0x03E28C,ascii,I just like using fire Pok@mon!,english_ascii_present,0x03E28C,Tu crois pouvoir passer ?,yes,no
0x03D028,1927,0x03EB25,"
研究员:哈哈你可以过去了",0x03E2AD,ascii,Too hot to handle!,english_ascii_present,0x03E2AD,Ha ha ! Tu peux passer.,yes,no
0x03D02A,1928,0x03EB3E,"
研究员:火系是最强的!!",0x03E259,ascii,"I'll win, I have studied hard!",english_ascii_present,0x03E259,"Le type Feu est
le plus fort !",yes,no
0x03D02C,1929,0x03EB55,"
研究员:还需要多做点研究...",0x03E27A,ascii,Waah! My Studies!,english_ascii_present,0x03E27A,"J'ai encore tant
à étudier...",yes,no
0x03D02E,1930,0x03EB71,"
研究员:反正就是喜欢炎系的精灵!",0x03E200,ascii,I'll tell you how to get to Blaine ifyou beat me!,english_ascii_present,0x03E200,"Les Pokémon Feu,
j'adore ça !",yes,no
0x03D030,1931,0x03EB91,"
研究员:烧起来了...",0x03E233,ascii,These computers operate the doors.,english_ascii_present,0x03E233,Je brûle...,yes,no
0x03D032,1932,0x03EBA5,"
研究员:你知道精灵喜欢什么吗?",0x03E2C0,ascii,Fire's weak againstwater!,english_ascii_present,0x03E2C0,"Chacun a ses goûts.
Tu les connais ?",yes,no
0x03D034,1933,0x03EBC3,"
研究员:怎么会...",0x03E2DA,ascii,Fire melts ice!,english_ascii_present,0x03E2DA,Comment est-ce possible...,yes,no
0x03D036,1934,0x03EBD5,"
小偷:去过许多道馆这个道馆最适合偷了",0x03E2EA,ascii,I know why Blaine'sa trainer!,english_ascii_present,0x03E2EA,"J'ai vu beaucoup
d'Arènes. Celle-ci
est parfaite
pour un vol !",yes,no
0x03D038,1935,0x03EBFA,"
小偷:好热",0x03E308,ascii,A fiery bird helpedBlaine off a mount-ain when he was lost!,english_ascii_present,0x03E308,Quelle chaleur !,yes,no
0x03D03A,1936,0x03EC05,"
研究员:火系还是有弱点啊...",0x03EB91,graphical_codes,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000<B1CF><B1D0><B2D4>:<B5A2><B0AF><B2BD><B0C2><B0AE><B7E6><B7D9><B2AC>...,not_translated_in_english,0x03EB91,Même le type Feu a ses faiblesses...,yes,no
0x03D03C,1937,0x03EC21,"
研究员:火对水确实没办法但比冰系要强",0x03EC21,graphical_codes,<0A><B1CF><B1D0><B2D4>:<B5A2><B0E7><B5F7><B9DB><B5DE><B2B6><B2B7><B2B8><B3A8><B2B2><BAE8><B0AF><B0C3><B2C9>,not_translated_in_english,0x03EC21,Le Feu craint l'Eau et domine la Glace.,yes,no
0x03D03E,1938,0x03EC46,"
阿桂:我是热情的男子汉!!这个火焰之岛红莲岛道馆的馆主就是我!!看看我的火焰精灵的厉害!",0x03E376,ascii,I am Cinnabar Gym Leader Blaine! My Pok@mon will incin-erate all those whochallenge me!,english_ascii_present,0x03E376,AUGUSTE : Je suis le fougueux Champion de Cramois'Île ! Admire mes Pokémon Feu !,yes,no
0x03D040,1939,0x03EC9A,"
阿桂:哈哈你更适合拥有红色徽章!我输的心服口服...红色徽章能提高你所有精灵的攻击力",0x03E3D0,ascii,I've burnt out! Youearned the Volcano Badge! Congratulations!,english_ascii_present,0x03E3D0,"AUGUSTE : Bravo !
Le Badge Volcan
augmente l'Attaque
de tes Pokémon.",yes,no
0x03D042,1940,0x03ECEB,"
游泳男:我看见你的样子就不爽",0x03E483,ascii,I caught all my Pok@mon at sea!,english_ascii_present,0x03E483,"Rien qu'à te voir,
tu m'énerves !",yes,no
0x03D044,1941,0x03ED08,"
游泳男:别以为你打败我就会改口!!",0x03E4A6,ascii,Where'd you catch your Pok@Mon?,english_ascii_present,0x03E4A6,"Même battu, je ne changerai pas d'avis !",yes,no
0x03D046,1942,0x03ED29,"
游泳男:不自量力的家伙,看我打的你满地找牙!!",0x03E4C7,ascii,Ahh! Feel the sun and the wind!,english_ascii_present,0x03E4C7,"Tu te crois fort ?
Je vais te casser
les dents !",yes,no
0x03D048,1943,0x03ED55,"
游泳男:我错了...",0x03E4E8,ascii,I'm sunburnt to a crisp!,english_ascii_present,0x03E4E8,J'avais tort...,yes,no
0x03D04A,1944,0x03ED67,"
游泳男:再过去就是真新镇了...",0x03E441,ascii,The sea cleanses the body and soul!,english_ascii_present,0x03E441,"Encore un peu :
Bourg Palette est
tout près...",yes,no
0x03D04C,1945,0x03ED85,"
游泳男:你的家就在真新镇啊",0x03E467,ascii,I like mountains as well.,english_ascii_present,0x03E467,"Bourg Palette ?
C'est chez toi !",yes,no
0x03D04E,1946,0x03EDA0,"
游泳女:你好,比试一?",0x03E502,ascii,Swimming's great exercise!,english_ascii_present,0x03E502,"Salut ! Ça te dit, un combat ?",yes,no
0x03D050,1947,0x03EDB5,"
游泳女:真不甘心",0x03E51F,ascii,It sure wears me out though.,english_ascii_present,0x03E51F,C'est rageant...,yes,no
0x03D052,1948,0x03EDC6,"
游泳男:我的鲤鱼王队伍天下无双!",0x03E41A,ascii,I'm in a triathlon meet!,english_ascii_present,0x03E41A,Mon équipe de Magicarpe est imbattable !,yes,no
0x03D054,1949,0x03EDE6,"
游泳男:真糟糕...大败了",0x03E433,ascii,Man I'm beat!,english_ascii_present,0x03E433,"Quelle défaite
cuisante...",yes,no
0x03D056,1950,0x03EDFE,"
裁判:未来的冠军!这个常青道馆的首领是谁我也不知道...",0x03ECFD,graphical_codes,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000<B3FC><B3FD>:<B3E5><B0FC><B0BC><B4A1><B4A2>!<B0EE><B0BA><B3CA><B3CB><B1A4><B3CC><B0BC><B9EF><B4B3><B0C2><B5F1><B1C2><B0F6><B0CE><B2D7><B1A4>...,not_translated_in_english,0x03ECFD,"Futur Champion ! Même moi, j'ignore qui est le Champion à Jadielle...",yes,no
0x03D058,1951,0x03EE33,"
空手道:我不会让你再前进的!",0x03E53E,ascii,Rrrroar!I'm workingmyself into a rage!,english_ascii_present,0x03E53E,"Halte !
Tu restes ici !",yes,no
0x03D05A,1952,0x03EE4F,"
空手道:目标是精灵联盟啊!有志气的小孩!训兽师:不要怕",0x03E565,ascii,Grr! I'm still not worthy!,english_ascii_present,0x03E565,"Tu vises la Ligue ?
Quel courage !
N'aie pas peur.",yes,no
0x03D05C,1953,0x03EE83,"
训兽师:请...空手道:来吧!!",0x03E5E2,ascii,Pok@mon and I make wonderful music together!,english_ascii_present,0x03E5E2,DOMPTEUR : Je t'en prie... KARATÉKA : Viens !,yes,no
0x03D05E,1954,0x03EE9E,"
空手道:如果我能像老大那么强就好了!训兽师:差不多该走了!",0x03E612,ascii,Do you know the identity of our GymLeader?,english_ascii_present,0x03E612,KARATÉKA : Si j'étais fort comme le Boss ! DOMPTEUR : On s'en va !,yes,no
