entry_index,english_offset_hex,script_line,layout,source_length,alignment_method,alignment_confidence,pointer_references,chinese_record_indexes,chinese_offsets,chinese_text,english_storage,english_text,fidelity_status,review_note
1637,0x03CE16,5404,dialogue_19_19,7,pointer_table,high,0x03B056,1721,0x03CE69,"
捉鸟人:那里有很多珍贵的精灵...",ascii,Oh man!,pending_semantic_review,
1638,0x03CE1E,2885,dialogue_19_19,28,pointer_table,high,0x03CE8E,1722,0x03D0A7,"
大婶婶:鸟类精灵是虫系精灵的克星!",ascii,My Pok@mon wish to meet you!,pending_semantic_review,
1639,0x03CE3B,2893,dialogue_19_19,19,pointer_table,high,0x03CE90,1723,0x03D0C9,"
大婶婶:原来你懂这个道理啊",ascii,"Wow,You totally won",pending_semantic_review,
1640,0x03CE4F,2899,dialogue_19_19,25,pointer_table,high,0x03CE92,1724,0x03D0E4,"
捉鸟人:你得罪我了",ascii,My bird Pok@mon areready!,pending_semantic_review,
1641,0x03CE69,2900,dialogue_19_19,14,pointer_table,high,0x03CE94,1725,0x03D0F7,"
捉鸟人:没事...",ascii,Not ready yet.,pending_semantic_review,
1642,0x03CE78,2901,dialogue_19_19,18,pointer_table,high,0x03CEA2,1732,0x03D1A4,"
大姐姐:好可爱的样子哦",ascii,"Sure, I'll fight!",pending_semantic_review,
1643,0x03D088,2907,dialogue_19_19,30,unaligned,low,,,,,graphical_codes,<B3E7><B8A7><B2B5>:<B0B9><B0BF><B0AE><B3F7><B0C8><B5C5><B6B2><B0BC><B0A1><B0A2>...,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
1644,0x03D0A7,2912,dialogue_19_19,26,pointer_table,high,0x03CEA4,1733,0x03D1BB,"
大姐姐:不要走吧,陪姐姐我说说话嘛",ascii,"Win,lose,it doesn'tmatter.",pending_semantic_review,
1645,0x03D0C2,2913,dialogue_19_19,16,pointer_table,high,0x03CE96,1726,0x03D107,"
暴走族:老子要教训你",ascii,"C'mon, Let's go!",pending_semantic_review,
1646,0x03D0D3,2914,dialogue_19_19,15,pointer_table,high,0x03CE98,1727,0x03D11C,"
暴走族:我最喜欢有实力的人!",ascii,Arrg! Get lost!,pending_semantic_review,
1647,0x03D0E3,2915,dialogue_19_19,23,pointer_table,high,0x03CE9A,1728,0x03D138,"
捉鸟人:我有只珍贵的精灵",ascii,Can your Pok@mon fly?,pending_semantic_review,
1648,0x03D0FB,2916,dialogue_19_19,19,pointer_table,high,0x03CE9C,1729,0x03D151,"
捉鸟人:怎么样?不错吧...",ascii,Best way to travel!,pending_semantic_review,
1649,0x03D10F,2917,dialogue_19_19,15,pointer_table,high,0x03CEA6,1734,0x03D1DD,"
女孩:请多关照",ascii,Do you use TMs?,pending_semantic_review,
1650,0x03D11F,5485,dialogue_19_19,11,pointer_table,high,0x03CEA8,1735,0x03D1EC,"
女孩:输的心服口服",ascii,"Aww,bummer!",pending_semantic_review,
1651,0x03D12B,2926,dialogue_19_19,19,pointer_table,high,0x03CEB2,1740,0x03D266,"
女孩:糟了,你碰了我一下!",ascii,I use TMs I bought!,pending_semantic_review,
1652,0x03D13F,2928,dialogue_19_19,23,pointer_table,high,0x03CEB4,1741,0x03D27F,"
女孩:要是怀孕了怎么办...",ascii,HMs are harder to get.,pending_semantic_review,
1653,0x03D157,2929,dialogue_19_19,19,pointer_table,high,0x03CEAA,1736,0x03D1FF,"
暴走族:偶看你不惯!",ascii,I need to burn time,pending_semantic_review,
1654,0x03D16B,6645,dialogue_19_19,37,pointer_table,high,0x03CE9E,1730,0x03D16A,"
捉鸟人:拥有连续攻击能力的我你没有胜算",graphical_codes,<B3E7><B8A7><B2B5>:<B6A9><B0AE><B6BA><B4D7><B4AB><B4AC><B0EC><B0E3><B0BC><B1C2><B0C5><B2B6><B0AE><B3F9><B3D0>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
1655,0x03D191,6650,dialogue_19_19,18,pointer_table,high,0x03CEA0,1731,0x03D191,"
捉鸟人:又说大话了",graphical_codes,<0A><B3E7><B8A7><B2B5>:<B5B0><B1E7><B1BE><B1EF><B0F8>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
1656,0x03D1A4,2934,dialogue_19_19,10,pointer_table,high,0x03CEAC,1737,0x03D213,"
暴走族:现在看惯了,没事",ascii,What? You!,pending_semantic_review,
1657,0x03D1AF,2935,dialogue_19_19,19,pointer_table,high,0x03CEAE,1738,0x03D22B,"
暴走族:看你的样子一定不像好人!!",ascii,Pok@mon fight? Cool,pending_semantic_review,
1658,0x03D1C3,2936,dialogue_19_19,11,pointer_table,high,0x03CEB0,1739,0x03D24C,"
暴走族:你应该很讲义气吧!",ascii,Blown away!,pending_semantic_review,
1659,0x03D1CF,2937,dialogue_19_19,37,pointer_table,high,0x03CEB6,1742,0x03D299,"
大姐姐:你是我第五十二任男朋友",ascii,Have you heard of legendary Pok@mon?,pending_semantic_review,
1660,0x03D1F5,2938,dialogue_19_19,25,pointer_table,high,0x03CEB8,1743,0x03D2B8,"
大姐姐:算了,放过你吧...",ascii,There's 3 legendarybirds!,pending_semantic_review,
1661,0x03D20F,2939,dialogue_19_19,26,pointer_table,high,0x03CEBA,1744,0x03D2D1,"
捉鸟人:明白我的力量还不滚",ascii,You don't stand a chance!,pending_semantic_review,
1662,0x03D22A,2940,dialogue_19_19,16,pointer_table,high,0x03CEBC,1745,0x03D2EC,"
捉鸟人:请您慢走,哈哈",ascii,Not good enough!,pending_semantic_review,
1663,0x03D23B,2941,dialogue_19_19,15,pointer_table,high,0x03CEC2,1748,0x03D33C,"
女孩:谁叫你这么看人家的?",ascii,"Oh,you're cute!",pending_semantic_review,
1664,0x03D24B,2946,dialogue_19_19,14,pointer_table,high,0x03CEC4,1749,0x03D356,"
女孩:可惜我有男朋友了...",ascii,I forgive you!,pending_semantic_review,
1665,0x03D25A,2947,dialogue_19_19,27,pointer_table,high,0x03CEBE,1746,0x03D302,"
捉鸟人:我是专业捉鸟人",ascii,What's cool?TradingPok@mon!,pending_semantic_review,
1666,0x03D276,2965,dialogue_19_19,27,pointer_table,high,0x03CEC0,1747,0x03D319,"
捉鸟人:今年我要参加精灵联盟大赛啊",ascii,I trade with my friends.,pending_semantic_review,
1667,0x03D292,2979,dialogue_19_19,74,pointer_table,high,0x03CEC6,1750,0x03D370,"
裁判:浅红道馆是栋有机关的房子.用眼睛是看不到墙的",ascii,Yo Champ! This GYM has invisible wallsYou have to find the gaps in them.,pending_semantic_review,
1668,0x03D2DD,2984,dialogue_19_19,16,pointer_table,high,0x03CEC8,1751,0x03D3A2,"
忍者:这里不是你能来的!",ascii,Strategy is key!,pending_semantic_review,
1669,0x03D2EE,2985,dialogue_19_19,14,pointer_table,high,0x03CECA,1752,0x03D3BA,"
忍者:你的忍术很厉害!",ascii,Good strategy!,pending_semantic_review,
1670,0x03D2FD,2986,dialogue_19_19,30,pointer_table,high,0x03CECC,1753,0x03D3D0,"
忍者:光只是力量强是没用的!你知道吗?最强的是技术!!",ascii,Can you beat my techniques?,pending_semantic_review,
1671,0x03D31C,2991,dialogue_19_19,36,pointer_table,high,0x03CECE,1754,0x03D403,"
忍者:看来你已明白了",ascii,I like poison and sleep techniques.,pending_semantic_review,
1672,0x03D341,2998,dialogue_19_19,27,pointer_table,high,0x03CEDC,1761,0x03D4B1,"
忍者:这个道馆的首领很厉害,你最好小心",ascii,I joined to become a ninja!,pending_semantic_review,
1673,0x03D35D,2999,dialogue_19_19,30,pointer_table,high,0x03CEDE,1762,0x03D4D7,"
忍者:看来是我多心了...",ascii,I'll keep training under Koga!,pending_semantic_review,
1674,0x03D37C,3004,dialogue_19_19,29,pointer_table,high,0x03CED8,1759,0x03D480,"
忍者:你看来很有自信啊!",ascii,I study the way of the Ninja!,pending_semantic_review,
1675,0x03D39A,3005,dialogue_19_19,28,pointer_table,high,0x03CEDA,1760,0x03D498,"
忍者:我很久没这么认真了",ascii,I still have a lot to learn.,pending_semantic_review,
1676,0x03D3B7,3012,dialogue_19_19,17,pointer_table,high,0x03CED4,1757,0x03D456,"
忍者:看你能过我这关吗?",ascii,Stop right there!,pending_semantic_review,
1677,0x03D3C9,3017,dialogue_19_19,14,pointer_table,high,0x03CED6,1758,0x03D46E,"
忍者:你过关了...",ascii,I'm impressed!,pending_semantic_review,
1678,0x03D3D8,3022,dialogue_19_19,45,pointer_table,high,0x03CED0,1755,0x03D418,"
忍者:我对忍者充满幻想才进入这个浅红道馆的",ascii,Master Koga comes from a long line ofninjas!,pending_semantic_review,
1679,0x03D406,3025,dialogue_19_19,24,pointer_table,high,0x03CED2,1756,0x03D443,"
忍者:你的确很强大",ascii,What do you descendfrom?,pending_semantic_review,
1680,0x03D41F,3027,dialogue_19_19,51,pointer_table,high,0x03CEE0,1763,0x03D4EF,"
乔:你这种小子就想向我挑战?自讨苦吃!!中了毒就只有死路一条!!让你知道毒的艺术!!",ascii,I shall show you true terror as a ninja master!,pending_semantic_review,
1681,0x03D453,3035,dialogue_19_19,73,pointer_table,high,0x03CEE2,1764,0x03D53D,"
乔:你小子有一套,那么这个浅红徽章就交给你了,有了浅红徽章就能在大海中使用冲浪术了!",ascii,The Soulbadge lets you use Surf out- side of battle. Congratulations.,pending_semantic_review,
1682,0x03D49D,3045,dialogue_19_19,81,pointer_table,high,0x03CEE4,1765,0x03D58F,"
服务员:欢迎来到狩猎场!在这广大的狩猎广场有很多特有的宠物精灵,一次500元!要进去吗?",ascii,"Welcome to the Safari Zone! For $500,you can catch all the Pok@mon youwant!",pending_semantic_review,
1683,0x03D4EF,3056,dialogue_19_19,11,pointer_table,high,0x03CEE6,1766,0x03D5E1,"
是嘛!那下次再来啊!",ascii,Come again!,pending_semantic_review,
1684,0x03D4FB,3061,dialogue_19_19,16,pointer_table,high,0x03CEE8,1767,0x03D5F5,"
那么请进收您500元!祝您好运!!",ascii,That'll be $500!,pending_semantic_review,
1685,0x03D50C,3066,dialogue_19_19,44,pointer_table,high,0x03CEEA,1768,0x03D613,"
男孩:这里是最深处平时都没有人会来,我就送件礼物给你吧!",ascii,Congratulations!Youfound the Secret House!,pending_semantic_review,
1686,0x03D539,3075,dialogue_19_19,9,pointer_table,high,0x03CEEC,1769,0x03D64A,"
得到特技03冲浪术",ascii,Got HM03!,pending_semantic_review,
1687,0x03D543,3076,dialogue_19_19,62,pointer_table,high,0x03CEEE,1770,0x03D65C,"
男孩:特技03是冲浪术,你可以坐在宠物精灵身上通过水面!而且这个技能机器是用后也不会消失的!能拿到这么好的奖品你还真是幸运!",ascii,HM03 is Surf! Pok@-mon can carry you across water using Surf!,pending_semantic_review,
1688,0x03D582,3088,dialogue_19_19,11,pointer_table,high,0x03CEF0,1771,0x03D6D3,"
得到金牙",ascii,Gold Teeth!,pending_semantic_review,
1689,0x03D58E,3089,dialogue_19_19,33,pointer_table,high,0x03CEF2,1772,0x03D6DD,"
园长:哎呀我的金牙不知道到哪里去了...不会掉到狩猎区去了吧...",ascii,Hif fuff hefifoo! Heff hee fwee!,pending_semantic_review,
1690,0x03D5B0,3101,dialogue_19_19,105,pointer_table,high,0x03CEF4,1773,0x03D71A,"
园长:那个是我的金牙!!抱歉真是谢谢你的帮助!不要对任何人说哦,我的假牙丢了连办公室都不敢去露脸呢!为了谢谢你给你个好东西!",ascii,(Ash gave the teethto the Warden). Thanks kid! No one could understand a word I said. Here take this!,pending_semantic_review,
1691,0x03D61A,3124,dialogue_19_19,9,pointer_table,high,0x03CEF6,1774,0x03D791,"
得到秘传04怪力术",ascii,Got HM04!,pending_semantic_review,
1692,0x03D624,3125,dialogue_19_19,37,pointer_table,high,0x03CEF8,1775,0x03D7A3,"
园长:秘传04是怪力术,能推开挡路的大石头!!",ascii,Strength lets Pok@-mon move boulders!,pending_semantic_review,
1693,0x03D64A,3138,dialogue_19_19,16,pointer_table,high,0x03CFD4,1885,0x03E6A3,"
游泳女:不要愁眉苦脸的",ascii,I love swimming!,pending_semantic_review,
1694,0x03D65B,3143,dialogue_19_19,11,pointer_table,high,0x03CFD6,1886,0x03E6BA,"
游泳女:和我约会吧",ascii,Belly flop!,pending_semantic_review,
1695,0x03D667,3144,dialogue_19_19,27,pointer_table,high,0x03CFAC,1865,0x03E4C9,"
游泳男:没见过的面孔",ascii,What's beyond the horizon?,pending_semantic_review,
1696,0x03D683,3145,dialogue_19_19,14,pointer_table,high,0x03CFAE,1866,0x03E4DE,"
游泳男:你是我见过最强的训练师",ascii,I see islands!,pending_semantic_review,
1697,0x03D692,3150,dialogue_19_19,17,pointer_table,high,0x03CFD8,1887,0x03E6CD,"
游泳女:再看我揍你!",ascii,Swimming's great!,pending_semantic_review,
1698,0x03D6A4,3158,dialogue_19_19,16,pointer_table,high,0x03CFDA,1888,0x03E6E1,"
游泳女:我不敢了!",ascii,Sunburns aren't!,pending_semantic_review,
1699,0x03D6B5,3159,dialogue_19_19,25,pointer_table,high,0x03CFB4,1869,0x03E52F,"
游泳男:哈哈哈...",ascii,"I swam here,but I'mtired.",pending_semantic_review,
1700,0x03D6CF,3160,dialogue_19_19,16,pointer_table,high,0x03CFB6,1870,0x03E541,"
游泳男:没什么",ascii,I'm exhausted...,pending_semantic_review,
1701,0x03D6E0,3161,dialogue_19_19,31,pointer_table,high,0x03CFB0,1867,0x03E4FD,"
游泳男:说什么也不能让你过去",ascii,These waters are treacherous!,pending_semantic_review,
1702,0x03D700,3162,dialogue_19_19,14,pointer_table,high,0x03CFB2,1868,0x03E51A,"
游泳男:和你开玩笑的",ascii,I got a cramp!,pending_semantic_review,
1703,0x03D70F,3163,dialogue_19_19,29,pointer_table,high,0x03CFB8,1871,0x03E550,"
游泳男:你惹火了我!",ascii,I look at the sea to forget.,pending_semantic_review,
1704,0x03D72D,5880,dialogue_19_19,4,pointer_table,high,0x03CFBA,1872,0x03E564,"
游泳男:我的火灭了...",ascii,Ooh!,pending_semantic_review,
1705,0x03D732,3168,dialogue_19_19,19,pointer_table,high,0x03CFDC,1889,0x03E6F3,"
游泳女",ascii,"Oh,I love your ride",pending_semantic_review,
1706,0x03D746,3169,dialogue_19_19,32,pointer_table,high,0x03CFDE,1890,0x03E6FB,"
游泳女",ascii,Must be fun to rideyour Pok@mon!,pending_semantic_review,
1707,0x03D767,3174,dialogue_19_19,35,pointer_table,high,0x03CFCC,1881,0x03E634,"
游泳男:不要和我开玩笑",ascii,I have to warm up before swimming!,pending_semantic_review,
1708,0x03D78B,3175,dialogue_19_19,14,pointer_table,high,0x03CFCE,1882,0x03E64B,"
游泳男:对不起...",ascii,All warmed up!,pending_semantic_review,
1709,0x03D79A,3176,dialogue_19_19,24,pointer_table,high,0x03CFD0,1883,0x03E65D,"
游泳男:水系精灵也有防御力高的哦",ascii,The water's shallowhere.,pending_semantic_review,
1710,0x03D7B3,5881,dialogue_19_19,6,pointer_table,high,0x03CFD2,1884,0x03E67E,"
游泳男:不错,高防御你都有办法对付...",ascii,Spash!,pending_semantic_review,
1711,0x03D7BA,3177,dialogue_19_19,16,pointer_table,high,0x03CFEE,1898,0x03E7AA,"
游泳男:我怎么都要让你知道...",ascii,I love floating.,pending_semantic_review,
1712,0x03D7CB,3178,dialogue_19_19,53,pointer_table,high,0x03CF60,1827,0x03DF0F,"
社长:少年!谢谢你救了我,在我最需要帮助的时候救了我!这恩情我不会忘的...对了!这礼物可不能忘了!就给你这个好吗?",ascii,I have to thank youin some way! Maybe this will do!,pending_semantic_review,
1713,0x03D801,3196,dialogue_19_19,27,pointer_table,high,0x03CF64,1829,0x03DF87,"
空手道:还不想说道歉吗?",ascii,I hear you're good!Show me!,pending_semantic_review,
1714,0x03D81D,3197,dialogue_19_19,9,pointer_table,high,0x03CF66,1830,0x03DF9F,"
空手道:这里是全国格斗家所聚集的道馆啊!",ascii,I give up,pending_semantic_review,
1715,0x03D827,6655,dialogue_19_19,21,pointer_table,high,0x03CEFC,1777,0x03D826,"
火箭队:小鬼滚一边去!!",graphical_codes,<B5A2><B5A3><B5A4>:<B0B6><B7B2><B9E7><B1D1><B4D5><B0C7>!!,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
1716,0x03D83E,3205,dialogue_19_19,76,pointer_table,high,0x03CF62,1828,0x03DF7B,"
得到大师球",ascii,Recieved MasterballThat will catch anyPok@mon without fail! Use it wisely,pending_semantic_review,
1717,0x03D88B,3210,dialogue_19_19,19,pointer_table,high,0x03CF70,1835,0x03E05B,"
跆拳道:你想踢馆啊?",ascii,Our Master's a pro!,pending_semantic_review,
1718,0x03D89F,3215,dialogue_19_19,15,pointer_table,high,0x03CF72,1836,0x03E06F,"
空手道:格斗家害怕的是超能力",ascii,Judge! 1 point!,pending_semantic_review,
1719,0x03D8AF,3219,dialogue_19_19,18,pointer_table,high,0x03CF68,1831,0x03DFC7,"
跆拳道:听说你很强,那我就不客气了!!",ascii,Nothing scares me!,pending_semantic_review,
1720,0x03D8C2,3224,dialogue_19_19,29,pointer_table,high,0x03CF6A,1832,0x03DFEB,"
空手道:大当家是格斗家之神,想挑战你要有相当的觉悟啊!",ascii,Only psychic power scares us!,pending_semantic_review,
1721,0x03D8E0,5882,dialogue_19_19,7,pointer_table,high,0x03CF6C,1833,0x03E020,"
空手道:硬的东西一点都不可怕!",ascii,Hoargh!,pending_semantic_review,
1722,0x03D8E8,3234,dialogue_19_19,19,pointer_table,high,0x03CF6E,1834,0x03E03E,"
空手道:格斗家害怕的是超能力",ascii,"Ow,Stubbed fingers!",pending_semantic_review,
1723,0x03D8FC,3238,dialogue_19_19,19,pointer_table,high,0x03CF74,1837,0x03E08C,"
二当家:我是这个道馆的二当家,你想踢馆!那不能饶恕你!!看招",ascii,Take your shoes off,pending_semantic_review,
1724,0x03D910,3247,dialogue_19_19,34,pointer_table,high,0x03CF76,1838,0x03E0C5,"
二当家:看大当家怎么对付你!!",ascii,You wait 'til you see our master!,pending_semantic_review,
1725,0x03D933,3252,dialogue_19_19,44,pointer_table,high,0x03CF78,1839,0x03E0E2,"
大当家:我是这个道馆的大当家,你会后悔的!",ascii,I am the Karate Master! Expect no mercy!,pending_semantic_review,
1726,0x03D960,3261,dialogue_19_19,108,pointer_table,high,0x03CF7A,1840,0x03E10B,"
大当家:我输了...你千万别摘我的招牌,不如我送给你我最珍贵的怪兽吧...你是喜欢空手道还是跆拳道??",ascii,"Indeed I have lost!As your trophy, I will give you a prized Fighting Pok@mon! Whichever one you like!",pending_semantic_review,
1727,0x03D9CD,3280,dialogue_19_19,15,pointer_table,high,0x03CF7C,1841,0x03E169,"
得到艾比郎",ascii,Got Hitmonchan!,pending_semantic_review,
1728,0x03D9DD,3281,dialogue_19_19,14,containing_offset,medium,,1791,0x03D9C7,"
火箭队:我真要夸奖你能顺利到这来,但社长室可没这么容易让你过去",ascii,Got Hitmonlee!,pending_semantic_review,
1729,0x03D9EC,3287,dialogue_19_19,76,pointer_table,high,0x03CF7E,1842,0x03E175,"
裁判:未来的冠军!娜梅的精灵是使用超能力的...格斗系的攻击是没用的!",ascii,Yo Champ! Sabrina'sPok@mon are Psychictypes.Fighting Pok@mon have no chance!,pending_semantic_review,
1730,0x03DA39,3293,dialogue_19_19,31,pointer_table,high,0x03CF80,1843,0x03E1B7,"
超能力:娜梅年纪轻轻就掌管这个金黄道馆实力不容小看!",ascii,Sabrina's young butvery strong!,pending_semantic_review,
1731,0x03DA59,3298,dialogue_19_19,25,pointer_table,high,0x03CF82,1844,0x03E1EB,"
超能力:告诉你吧,曾经金黄市有两个道馆,隔壁的道馆在比赛中输了...",ascii,I lost my concentr-ation!,pending_semantic_review,
1732,0x03DA73,3313,dialogue_19_19,26,pointer_table,high,0x03CF84,1845,0x03E22B,"
精神师:你知道吗?精灵只靠力量是不会赢的!",ascii,Power alone isn't enough!,pending_semantic_review,
