stable_key,record_type,offset_hex,layout,max_len,chinese_text,source_en,fr_text,source_alignment
MAIN:0x03E376,MAIN,0x03E376,dialogue_19_19,89,"
阿桂:我是热情的男子汉!!这个火焰之岛红莲岛道馆的馆主就是我!!看看我的火焰精灵的厉害!",I am Cinnabar Gym  Leader Blaine! My  Pok@mon will incin-erate all those whochallenge me!,AUGUSTE : Je suis le fougueux Champion de Cramois'Île ! Admire mes Pokémon Feu !,unique
MAIN:0x03E3D0,MAIN,0x03E3D0,dialogue_19_19,73,"
阿桂:哈哈你更适合拥有红色徽章!我输的心服口服...红色徽章能提高你所有精灵的攻击力",I've burnt out! Youearned the Volcano Badge!             Congratulations!,"AUGUSTE : Bravo !
Le Badge Volcan
augmente l'Attaque
de tes Pokémon.",unique
MAIN:0x03E41A,MAIN,0x03E41A,dialogue_19_19,24,"
游泳男:我的鲤鱼王队伍天下无双!",I'm in a triathlon meet!,Mon équipe de Magicarpe est imbattable !,unique
MAIN:0x03E433,MAIN,0x03E433,dialogue_19_19,13,"
游泳男:真糟糕...大败了",Man I'm beat!,"Quelle défaite
cuisante...",unique
MAIN:0x03E441,MAIN,0x03E441,dialogue_19_19,37,"
游泳男:再过去就是真新镇了...",The sea cleanses   the body and soul!,"Encore un peu :
Bourg Palette est
tout près...",unique
MAIN:0x03E467,MAIN,0x03E467,dialogue_19_19,27,"
游泳男:你的家就在真新镇啊",I like mountains   as well.,"Bourg Palette ?
C'est chez toi !",unique
MAIN:0x03E483,MAIN,0x03E483,dialogue_19_19,34,"
游泳男:我看见你的样子就不爽",I caught all my    Pok@mon at sea!,"Rien qu'à te voir,
tu m'énerves !",unique
MAIN:0x03E4A6,MAIN,0x03E4A6,dialogue_19_19,32,"
游泳男:别以为你打败我就会改口!!",Where'd you catch  your Pok@Mon?,"Même battu, je ne changerai pas d'avis !",unique
MAIN:0x03E4C7,MAIN,0x03E4C7,dialogue_19_19,32,"
游泳男:不自量力的家伙,看我打的你满地找牙!!",Ahh! Feel the sun  and the wind!,"Tu te crois fort ?
Je vais te casser
les dents !",unique
MAIN:0x03E4E8,MAIN,0x03E4E8,dialogue_19_19,25,"
游泳男:我错了...",I'm sunburnt to a  crisp!,J'avais tort...,unique
MAIN:0x03E502,MAIN,0x03E502,dialogue_19_19,28,"
游泳女:你好,比试一?",Swimming's great   exercise!,"Salut ! Ça te dit, un combat ?",unique
MAIN:0x03E51F,MAIN,0x03E51F,dialogue_19_19,30,"
游泳女:真不甘心",It sure wears me   out though.,C'est rageant...,unique
MAIN:0x03E53E,MAIN,0x03E53E,dialogue_19_19,38,"
空手道:我不会让你再前进的!",Rrrroar!I'm workingmyself into a rage!,"Halte !
Tu restes ici !",unique
MAIN:0x03E565,MAIN,0x03E565,dialogue_19_19,26,"
空手道:目标是精灵联盟啊!有志气的小孩!训兽师:不要怕",Grr! I'm still not worthy!,"Tu vises la Ligue ?
Quel courage !
N'aie pas peur.",unique
MAIN:0x03E580,MAIN,0x03E580,dialogue_19_19,51,"
训兽师:没有体力是不能赢老大的!空手道:我的愤怒已到最高点!",Karate is the      ultimate form of   martial arts!,"DOMPTEUR : Sans PV, le Boss te bat ! KARATÉKA : Ma rage est au comble !",unique
MAIN:0x03E5B4,MAIN,0x03E5B4,dialogue_19_19,45,"
空手道:练习还不够啊...训兽师:我与精灵之间的沟通是最在行的!",If my Pok@mon were as good at karate  as I...,"KARATÉKA : Je dois
progresser...
DOMPTEUR :
Je les comprends !",unique
MAIN:0x03E5E2,MAIN,0x03E5E2,dialogue_19_19,47,"
训兽师:请...空手道:来吧!!",Pok@mon and I make wonderful music    together!,DOMPTEUR : Je t'en prie... KARATÉKA : Viens !,unique
MAIN:0x03E612,MAIN,0x03E612,dialogue_19_19,45,"
空手道:如果我能像老大那么强就好了!训兽师:差不多该走了!",Do you know the    identity of our GymLeader?,KARATÉKA : Si j'étais fort comme le Boss ! DOMPTEUR : On s'en va !,unique
MAIN:0x03E640,MAIN,0x03E640,dialogue_19_19,51,"
训兽师:如果你能胜我们老大的话就能朝精灵联盟前进!老大:哈哈,又见面了...",Heh! You must be   running out of     steam by now!,DOMPTEUR : Bats notre Boss et file à la Ligue ! GIOVANNI : Ha ha ! Encore toi...,unique
MAIN:0x03E674,MAIN,0x03E674,dialogue_19_19,49,"
小智:火箭队的老大??难道你是这个道馆的主人?",You need power to  keep up with our   Gym Leader!,"SACHA :
Tu diriges
la Team Rocket
et l'Arène ?",unique
MAIN:0x03E6A6,MAIN,0x03E6A6,dialogue_19_19,37,"
火箭队:等等!你居然害我们失业了我们不会饶恕你的!!",Your Pok@mon will  cower at my power!,ROCKET : Tu nous as mis au chômage ! Impardonnable !,unique
MAIN:0x03E6CC,MAIN,0x03E6CC,dialogue_19_19,28,"
小智:你们是?",Wait! I was just   careless.,"SACHA :
Qui êtes-vous ?",unique
MAIN:0x03E6E9,MAIN,0x03E6E9,dialogue_19_19,72,"
训兽师:该死!你知道我是谁吗?空手道:真正强的训练家连赢的方法都很漂亮!","Viridian Gym was   closed for a long  time, but now our  Leader is back!","Tu sais au moins
qui je suis ?
KARATÉKA : Un vrai
Dresseur remporte
ses victoires
avec élégance !",unique
MAIN:0x03E732,MAIN,0x03E732,dialogue_19_19,68,"
空手道:我输了,老大会生气的...训兽师:我是天才!",You can go onto thePok@mon League onlyby defeating our   Gym Leader!,"Le Boss va être furieux... TOPDRESSEUR : Moi, je suis un génie !",unique
MAIN:0x03E777,MAIN,0x03E777,dialogue_19_19,31,"
研究员:这里不是你这种小孩能来的",<B1CF><B1D0><B2D4>:<B0EE><B0BF><B0CE><B0C2><B0C5><B0EE><B6AD><B0B6><B1DE><B0EC><B0FC><B0BC>,"Ici, les gamins sont interdits !",unique
MAIN:0x03E797,MAIN,0x03E797,dialogue_19_19,148,"
成熟姐姐:在这不远就是红莲镇了",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000<B2EA><B9CE><B3B8><B3B8>:<B0B8><B0EE><B0CE><B5CD><B2AB><B0C2><B5CE><B5CF><B2D6><B0F8>,Cramois'Île n'est plus très loin.,unique
MAIN:0x03E82C,MAIN,0x03E82C,dialogue_19_19,38,"
成熟姐姐:红莲镇经常会有火山爆发的情况",<0A><B2EA><B9CE><B3B8><B3B8>:<B5CE><B5CF><B2D6><B2A5><B3CA><B1F9><B0AE><B5A2><B6DC><BAD9><B2F4><B0BC><B7AB><BADA>,Le volcan entre souvent en éruption à Cramois'Île.,unique
MAIN:0x03E853,MAIN,0x03E853,dialogue_19_19,32,"
研究员:在这每天都有对精灵的研究",<0A><B1CF><B1D0><B2D4>:<B0B8><B0EE><BADB><B1AD><B1C0><B0AE><B0E7><B0A1><B0A2><B0BC><B1CF><B1D0>,"Ici, on étudie
chaque jour
les Pokémon.",unique
MAIN:0x03E874,MAIN,0x03E874,dialogue_19_19,43,"
小孩:我在观月山发现的化石好象是珍贵的化石!",<0A><B0B6><B1DE>:<B1C2><B0B8><B6DB><B6CF><B6DC><B2F4><B2F5><B0BC><B5AB><B1B2><B1B4><B8B4><B0C2><B5C5><B6B2><B0BC><B5AB><B1B2>!,"Ce fossile trouvé
au Mont Sélénite
semble précieux !",unique
MAIN:0x03E8A0,MAIN,0x03E8A0,dialogue_19_19,179,"
老大:哈哈,这里是我藏身的地方!既然被你发现那就没办法了.我可不会手下留情的!再让你尝尝最强的训练师我沙奇的厉害!!","This is my hideout!I planned to resur-rect Team Rocket   here! But, you havecaught me again! Sobe it! I'm not     holding back! You  shall face Giovannithe greatest       trainer!","GIOVANNI : Ha ha ! Tu as trouvé ma cachette. Aucune pitié ! Je suis Giovanni, le plus puissant Dresseur !",unique
MAIN:0x03E954,MAIN,0x03E954,dialogue_19_19,351,"
老大:虽然不想承认但我还是输了,按照约定这个黑色徽章就交给你了,你一定能成为一位厉害的训练家.我想从今起重新开始我的精灵修行之旅!想暂时解散火箭队!有缘的话我们再见吧!","Ha! That was truly an intense fight!  You've earned the  Earth Badge! It is proof of your      mastery as a       Pok@mon trainer!   With it, you can   enter the Pok@mon  League! Having lostI cannot face my   underlings! Team   Rocket is finished forever! I will    dedicate my life tothe study of       Pok@mon! Let us    meet again someday!Farewell!","GIOVANNI :
J'ai perdu. Prends
le Badge Terre.
Tu seras un grand
Dresseur !
Je reprends
mon entraînement.
Je dissous
la Team Rocket
pour le moment.
À bientôt !",unique
MAIN:0x03EAB4,MAIN,0x03EAB4,dialogue_19_19,220,"
小次郎:那我就大发慈悲的告诉你们!","Jessie:Hold it runtWe can't allow TeamRocket to lose likethis!              James: You've been quite a thorn in   our side, but Team Rocket will never  be defeated!       Meowth: Meowth!    We'll show you     who's boss!",JAMES : Un mauvais tour vous attend !,unique
MAIN:0x03EB91,MAIN,0x03EB91,dialogue_19_19,143,"
研究员:火系还是有弱点啊...",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000<B1CF><B1D0><B2D4>:<B5A2><B0AF><B2BD><B0C2><B0AE><B7E6><B7D9><B2AC>...,Même le type Feu a ses faiblesses...,unique
MAIN:0x03EC21,MAIN,0x03EC21,dialogue_19_19,36,"
研究员:火对水确实没办法但比冰系要强",<0A><B1CF><B1D0><B2D4>:<B5A2><B0E7><B5F7><B9DB><B5DE><B2B6><B2B7><B2B8><B3A8><B2B2><BAE8><B0AF><B0C3><B2C9>,Le Feu craint l'Eau et domine la Glace.,unique
MAIN:0x03EC46,MAIN,0x03EC46,dialogue_19_19,182,"
武藏:为了防止世界被破坏",James: I can't     believe it! Team   Rocket defeated by this brat!         Jessie: You may    have won this time!But we'll be back! Meowth: Meowth! Youhaven't heard the  last of us!,"JESSIE :
Préservons le monde
de la dévastation !",unique
MAIN:0x03ECFD,MAIN,0x03ECFD,dialogue_19_19,309,"
裁判:未来的冠军!这个常青道馆的首领是谁我也不知道...",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000<B3FC><B3FD>:<B3E5><B0FC><B0BC><B4A1><B4A2>!<B0EE><B0BA><B3CA><B3CB><B1A4><B3CC><B0BC><B9EF><B4B3><B0C2><B5F1><B1C2><B0F6><B0CE><B2D7><B1A4>...,"Futur Champion ! Même moi, j'ignore qui est le Champion à Jadielle...",unique
MAIN:0x03F033,MAIN,0x03F033,dialogue_19_19,583,"
武藏:既然你诚心诚意的问了",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Take care of 'em,Tu es vraiment coriace...,unique
MAIN:0x03F27B,MAIN,0x03F27B,dialogue_19_19,114,,"Mother: Right, All boys leave home    someday, It said soon TV.             PROF.OAK, next dooris looking for you.","MAMAN : C'est vrai.
Tous les garçons
partent un jour.
La télé l'a dit !
Le Prof te cherche.
Il est à côté.",non_aligne
MAIN:0x03F2EE,MAIN,0x03F2EE,dialogue_19_19,227,,"Hmm? Gary? Why are you here already? Isaid for you to    come by later...Ah,whatever! Just waitthere.Look,Ash! Do you see that ball  on the table? It's called a Pok@ball. It holds a Pok@mon inside.You may haveit! Go on,take it!","PROF. CHEN : Régis ? Déjà là ? Je t'avais dit d'attendre. Sacha, cette Poké Ball contient ton Pokémon. Prends-la !",non_aligne
MAIN:0x03F3D2,MAIN,0x03F3D2,dialogue_19_19,83,"
欢迎!到精灵中心可以恢复精灵的体力.",Welcome to our     Pok@mon Center! We heal your Pok@mon  back to perfect    health!,"Bienvenue !
Au Centre Pokémon,
nous soignons
tes Pokémon !",unique
MAIN:0x03F426,MAIN,0x03F426,dialogue_19_19,380,"
大木:小茂啊,正好我有事要麻烦你们,桌上的东西是我做的宠物精灵图鉴,可自动将发现的精灵资料记录起来并增加页数,是一本方便的资料图鉴啊!小智小茂!这就交给你们保管了!","Oak:Oh right! I    have a request of  you two.Here's my  new invention, the Pok@dex.It records data on Pok@mon    you've seen or     caught.Take them   with you! To make acomplete guide on  all Pok@mon in the world...That was mydream! But, I'm tooold! I can't do it!So,I want you two  to fulfill my dreamfor me! Get moving,you two! This is a great undertaking  in Pok@mon history!","PROF. CHEN :
Sacha, Régis !
J'ai une mission :
le Pokédex recense
chaque Pokémon vu.
Ils sont à vous !",unique
MAIN:0x03F5A3,MAIN,0x03F5A3,dialogue_19_19,81,"
女孩:老爷爷怎在这睡着了?真没办法!只好等到睡醒了",Old Man:Ouch!      Girl:I'm sorry my  grandfather injuredhis back and can't move.,"Il dort ?
Attendons un peu.",unique
MAIN:0x03F5F5,MAIN,0x03F5F5,dialogue_19_19,48,"
捉虫少年:让你见识一下",You have Pok@mon!  Come on! Let's     battle'em!,"Je vais te montrer
mes talents !",unique
RESTORED:0x033137,RESTORED,0x033137,dialogue_19_19,,武藏:我们是穿过银河系的即将解散的火箭队!,,"JESSIE :
La Team Rocket
traverse l'espace !
Sa fin est proche !",restaure
RESTORED:0x033139,RESTORED,0x033139,dialogue_19_19,,"小次郎:黑洞,没有明天的黑色在等着我们!",,JAMES : Trou noir ! Aucun lendemain !,restaure
RESTORED:0x03313B,RESTORED,0x03313B,dialogue_19_19,,喵喵:就是这样!!,,MIAOUSS : C'est ça !,restaure
RESTORED:0x03313D,RESTORED,0x03313D,dialogue_19_19,,小次郎:怎么没次都这样...,,JAMES : Pourquoi toujours pareil...,restaure
RESTORED:0x03313F,RESTORED,0x03313F,dialogue_19_19,,武藏:好讨厌的感觉哟...,,JESSIE : C'est affreux...,restaure
RESTORED:0x033141,RESTORED,0x033141,dialogue_19_19,,喵喵:喵...,,MIAOUSS : Miaouss...,restaure
RESTORED:0x033193,RESTORED,0x033193,dialogue_19_19,,小智:超梦?,,SACHA : Mewtwo ?,restaure
RESTORED:0x033195,RESTORED,0x033195,dialogue_19_19,,"加纳:是火箭队干的好事,他们用梦幻的遗传基因克隆出来的精灵...幸好你及时发现了才没有造成大的轰动!我也该返回联盟了那么随时欢迎你到联盟挑战!",,"OLGA :
La Team Rocket
a cloné Mewtwo
avec l'ADN de Mew.
Tu l'as trouvé.
Juste à temps !
Je file à la Ligue.
Viens nous défier !",restaure
RESTORED:0x033197,RESTORED,0x033197,dialogue_19_19,,小智:一定会的!,,"SACHA :
Compte sur moi !",restaure
RESTORED:0x033199,RESTORED,0x033199,dialogue_19_19,,"加纳:啊,对了!我有件礼物要送给你!朋友给我的梦幻旅行船票...但我因为还有联盟的事情没时间去作为答谢就送给你了.",,"OLGA :
Un ami m'a donné
ce Ticket Mystik.
La Ligue m'occupe.
C'est ton cadeau !",restaure
RESTORED:0x0331B3,RESTORED,0x0331B3,dialogue_19_19,,武藏:既然你诚心诚意的问了,,"JESSIE :
Nous revoilà !",restaure
RESTORED:0x0331B5,RESTORED,0x0331B5,dialogue_19_19,,小次郎:那我就大发慈悲的告诉你们!,,JAMES : Un mauvais tour vous attend !,restaure
RESTORED:0x0331B7,RESTORED,0x0331B7,dialogue_19_19,,武藏:为了防止世界被破坏,,"JESSIE :
Préservons le monde
de la dévastation !",restaure
RESTORED:0x0331B9,RESTORED,0x0331B9,dialogue_19_19,,小次郎:为了维护世界的和平.,,"JAMES : Peuples du monde, ralliez notre nation !",restaure
RESTORED:0x0331BB,RESTORED,0x0331BB,dialogue_19_19,,武藏:坚持爱与真实的罪恶,,JESSIE : Écrasons amour et vérité !,restaure
RESTORED:0x0331BD,RESTORED,0x0331BD,dialogue_19_19,,小次郎:最有魅力的反派人物!,,"JAMES :
Notre pouvoir
s'étend jusqu'à
la Voie Lactée !",restaure
RESTORED:0x0331BF,RESTORED,0x0331BF,dialogue_19_19,,武藏:武藏!,,JESSIE : Jessie !,restaure
RESTORED:0x0331C1,RESTORED,0x0331C1,dialogue_19_19,,小次郎:小次郎!,,JAMES : James !,restaure
RESTORED:0x0331C3,RESTORED,0x0331C3,dialogue_19_19,,武藏:我们是穿过银河系的南晶队!,,"JESSIE :
La Team Nanjing,
plus rapide
que la lumière !",restaure
RESTORED:0x0331C5,RESTORED,0x0331C5,dialogue_19_19,,"小次郎:白洞,白色的明天在等着我们!",,"JAMES : Rendez-vous, sinon guerre à vous !",restaure
RESTORED:0x0331C7,RESTORED,0x0331C7,dialogue_19_19,,喵喵:说的对!喵...,,"MIAOUSS : Miaouss, oui la guerre !",restaure
RESTORED:0x0331C9,RESTORED,0x0331C9,dialogue_19_19,,"小次郎:我们现在跟了新的老大,已经不是从前的我们了!!",,"JAMES : Nouveau Boss, on a changé !",restaure
RESTORED:0x0331D1,RESTORED,0x0331D1,dialogue_19_19,,"小次郎:尽管你的实力非常强,但是碰上我们新老大卡美优的精灵只有落败的份!哈哈哈",,"JAMES : Tu es fort.
Pourtant,
notre nouveau chef,
Kameiyu, te battra
avec ses Pokémon !
Ha ha !",restaure
RESTORED:0x0348F1,RESTORED,0x0348F1,dialogue_19_19,,得到解麻药,,Anti-Para reçu !,restaure
RESTORED:0x038313,RESTORED,0x038313,dialogue_19_19,,小次郎:那我就大发慈悲的告诉你们!,,JAMES : Un mauvais tour vous attend !,restaure
RESTORED:0x038315,RESTORED,0x038315,dialogue_19_19,,武藏:为了防止世界被破坏,,"JESSIE :
Préservons le monde
de la dévastation !",restaure
RESTORED:0x038317,RESTORED,0x038317,dialogue_19_19,,小次郎:为了维护世界的和平.,,"JAMES : Peuples du monde, ralliez notre nation !",restaure
RESTORED:0x038319,RESTORED,0x038319,dialogue_19_19,,武藏:坚持爱与真实的罪恶,,JESSIE : Écrasons amour et vérité !,restaure
RESTORED:0x03831B,RESTORED,0x03831B,dialogue_19_19,,小次郎:最有魅力的反派人物!,,"JAMES :
Notre pouvoir
s'étend jusqu'à
la Voie Lactée !",restaure
RESTORED:0x03831D,RESTORED,0x03831D,dialogue_19_19,,武藏:武藏!,,JESSIE : Jessie !,restaure
RESTORED:0x03831F,RESTORED,0x03831F,dialogue_19_19,,小次郎:小次郎!,,JAMES : James !,restaure
RESTORED:0x038321,RESTORED,0x038321,dialogue_19_19,,武藏:我们是穿过银河系的火箭队!,,"JESSIE :
La Team Rocket,
plus rapide
que la lumière !",restaure
RESTORED:0x038323,RESTORED,0x038323,dialogue_19_19,,"小次郎:白洞,白色的明天在等着我们!",,"JAMES : Rendez-vous, sinon guerre à vous !",restaure
RESTORED:0x038325,RESTORED,0x038325,dialogue_19_19,,喵喵:说的对!喵...,,"MIAOUSS : Miaouss, oui la guerre !",restaure
RESTORED:0x038347,RESTORED,0x038347,dialogue_19_19,,迷你裙:我承认你了,,FILLETTE : Tu as fait tes preuves.,restaure
RESTORED:0x03834B,RESTORED,0x03834B,dialogue_19_19,,谈判小子:有两下子,,GARÇON : Pas mal !,restaure
RESTORED:0x03834F,RESTORED,0x03834F,dialogue_19_19,,迷你裙:我今后就关注你吧,,"FILLETTE :
Je te surveillerai.",restaure
RESTORED:0x038353,RESTORED,0x038353,dialogue_19_19,,侦察员:你是第一个打败我们的,,"SCOUT :
Tu es le premier
à nous avoir tous
battus !",restaure
RESTORED:0x03AF94,RESTORED,0x03AF94,dialogue_19_19,,小智:你们是?,,"SACHA :
Qui êtes-vous ?",restaure
RESTORED:0x03AF96,RESTORED,0x03AF96,dialogue_19_19,,武藏:既然你诚心诚意的问了,,"JESSIE :
Nous revoilà !",restaure
RESTORED:0x03AF98,RESTORED,0x03AF98,dialogue_19_19,,小次郎:那我就大发慈悲的告诉你们!,,JAMES : Un mauvais tour vous attend !,restaure
RESTORED:0x03AF9A,RESTORED,0x03AF9A,dialogue_19_19,,武藏:为了防止世界被破坏,,"JESSIE :
Préservons le monde
de la dévastation !",restaure
RESTORED:0x03AF9C,RESTORED,0x03AF9C,dialogue_19_19,,小次郎:为了维护世界的和平.,,"JAMES : Peuples du monde, ralliez notre nation !",restaure
RESTORED:0x03AF9E,RESTORED,0x03AF9E,dialogue_19_19,,武藏:坚持爱与真实的罪恶,,JESSIE : Écrasons amour et vérité !,restaure
RESTORED:0x03AFA0,RESTORED,0x03AFA0,dialogue_19_19,,小次郎:最有魅力的反派人物!,,"JAMES :
Notre pouvoir
s'étend jusqu'à
la Voie Lactée !",restaure
RESTORED:0x03AFA2,RESTORED,0x03AFA2,dialogue_19_19,,武藏:武藏!,,JESSIE : Jessie !,restaure
RESTORED:0x03AFA4,RESTORED,0x03AFA4,dialogue_19_19,,小次郎:小次郎!,,JAMES : James !,restaure
RESTORED:0x03AFA6,RESTORED,0x03AFA6,dialogue_19_19,,武藏:我们是穿过银河系的火箭队!,,"JESSIE :
La Team Rocket,
plus rapide
que la lumière !",restaure
RESTORED:0x03AFA8,RESTORED,0x03AFA8,dialogue_19_19,,"小次郎:白洞,白色的明天在等着我们!",,"JAMES : Rendez-vous, sinon guerre à vous !",restaure
RESTORED:0x03AFAA,RESTORED,0x03AFAA,dialogue_19_19,,喵喵:说的对!喵...,,"MIAOUSS : Miaouss, oui la guerre !",restaure
RESTORED:0x03AFAC,RESTORED,0x03AFAC,dialogue_19_19,,小次郎:现在就让我们算清旧帐吧!!,,JAMES : C'est l'heure de régler nos vieux comptes !,restaure
RESTORED:0x03AFB0,RESTORED,0x03AFB0,dialogue_19_19,,武藏:好讨厌的感觉哟...,,"TEAM ROCKET :
À la vitesse
du son...",restaure
RESTORED:0x03AFB2,RESTORED,0x03AFB2,dialogue_19_19,,喵喵:喵...,,MIAOUSS : Miaouss...,restaure
RESTORED:0x03AFEA,RESTORED,0x03AFEA,dialogue_19_19,,小智:你们是?,,"SACHA :
Qui êtes-vous ?",restaure
