stable_key,record_type,dialogue_id,category,layout,speaker,source_offset_or_pointer,chinese_text,english_2015,french_v2_gloss,english_v2,official_reference_class,reference_disposition,reference_url,reference_revision,changed_during_official_reference_pass,english_before_reference_pass,reference_reason,compression,compression_justification,fidelity_comment,alignment_confidence,source_resolution,ai_review_status,human_review_status,human_reviewer,human_review_notes
MAIN:0x03BEE1,MAIN,D0662,In-game dialogue,dialogue_19_19,JAMES,0x03BEE1,小次郎:真是不要脸,"Like always...Team Rocket, Blast off at the speed of light!...Again...","JAMES :
T'as pas honte ?",JAMES: You're shameless!,Not identified as a Gen I scene,n/a,,,No,,,no,,Restores James's accusation that the player is shameless and removes the unrelated Team Rocket blasting-off speech.,medium,reviewed_source_adjudication,ai_source_reviewed,To review,,
MAIN:0x03BF2D,MAIN,D0663,In-game dialogue,dialogue_19_19,GIOVANNI,0x03BF2D,"老大:怎...怎么可能?你相当珍惜和爱护宠物精灵啊,我是无法理解...正好我还有要事就不奉陪了!(老大隐掉)",I see you raise Pok@mon with utmostcare. A child like you would never understand what I hope to achieve. I shall step aside this time! I hope we meet again...,"GIOVANNI :
Im... impossible !
Tu tiens vraiment
à tes Pokémon ?
Ça me dépasse...
J'ai fort à faire.
Je pars !",GIOVANNI: I-impossible! You truly love your Pokémon. I can't understand it... I have business to attend to. I'm off! (He vanishes.),Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses complete, natural English while respecting dialogue pagination and ROM bank limits; no displayed word is truncated.","Compressed directly against the Chinese source. Keeps Giovanni's shock, inability to understand the player's love for Pokémon, important business, departure, and the source's explicit disappearance direction. Full-text review: Repairs clipped clauses while retaining the displayed source stage direction.",high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03BFD6,MAIN,D0664,In-game dialogue,dialogue_19_19,,0x03BFD6,得到精灵眼镜,Got Silph Scope!,Scope Sylphe reçu !,Got Silph Scope!,Red/Blue/Yellow shared,chinese_specific_retained,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,No,,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.,yes,"Drops only the optional English determiner in the acquisition formula, reducing this entry from 25 to 16 formatted bytes; the exact item Silph Scope remains explicit.",Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03BFE7,MAIN,D0665,In-game dialogue,dialogue_19_19,,0x03BFE7,修女:一起诅咒吧...,Kekeke...Kwaaah!,Maudissons-le ensemble...,Join me in a curse...,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Uses the natural invitation syntax. Omits the contextual one-speaker label 'NUN', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03BFF8,MAIN,D0666,In-game dialogue,dialogue_19_19,,0x03BFF8,修女:啊?我是怎么了?,Hwa! I'm saved!,Hein ? Que m'est-il arrivé ?,Huh? What happened?,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compressed directly against the Chinese source. Preserves the Nun's confusion about her own condition rather than the 2015 declaration of rescue.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C008,MAIN,D0667,In-game dialogue,dialogue_19_19,,0x03C008,修女:把灵魂交...出来!,Begone evil spirit!,Ton âme... Donne-la-moi !,Give me... your soul!,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Uses natural dramatic word order and punctuation. Omits the contextual one-speaker label 'NUN', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C01C,MAIN,D0668,In-game dialogue,dialogue_19_19,,0x03C01C,修女:我是累了...,The spirit left.,Je suis épuisée...,I'm tired...,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compressed directly against the Chinese source. Directly preserves the Nun's fatigue rather than narrating the spirit's departure.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C02D,MAIN,D0669,In-game dialogue,dialogue_19_19,,0x03C02D,神婆:呜呜...幽灵...,Kwaaah!,"Ouh...
Un Spectre...",Ooh... A ghost...,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Preserves the Medium's moan and explicit recognition of a ghost.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C035,MAIN,D0670,In-game dialogue,dialogue_19_19,,0x03C035,神婆:啊?这是...,We need the Silph Scope!,Hein ? Qu'est-ce que c'est...,Huh? This...,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compressed directly against the Chinese source. Directly restores the Medium's surprised unfinished question without adding the Silph Scope requirement.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C04F,MAIN,D0671,In-game dialogue,dialogue_19_19,,0x03C04F,修女:你能赢吗?,Huhuhu...,Tu vas gagner ?,Can you win?,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Directly preserves the Nun's question about the player's ability to win.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C059,MAIN,D0672,In-game dialogue,dialogue_19_19,,0x03C059,修女:啊?我是怎么了?,May the souls of Pok@mon rest in peace...,Hein ? Que m'est-il arrivé ?,Huh? What happened?,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compressed directly against the Chinese source. Restores the repeated confusion after possession; the 2015 prayer belongs to a different meaning.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C088,MAIN,D0673,In-game dialogue,dialogue_19_19,,0x03C088,神婆:可恶...,Join...Us...,Bon sang...,Darn...,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compressed directly against the Chinese source. Directly restores the Medium's frustrated exclamation.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C096,MAIN,D0674,In-game dialogue,dialogue_19_19,,0x03C096,"神婆:晕晕的,我难道贫血吗?",Step in the magic circle to heal yourPok@mon.,"Tout tourne...
Suis-je anémique ?",Dizzy... Am I anemic?,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compressed directly against the Chinese source. Preserves the dizziness and the Medium's specific question about anemia; the 2015 healing-circle instruction is unrelated.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C0C5,MAIN,D0675,In-game dialogue,dialogue_19_19,,0x03C0C5,修女:僵尸啊...,Ghost! Kwaaaaah!,Un zombie...,A zombie...,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Keeps the Nun's identification of a zombie rather than changing it to a ghost.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C0D6,MAIN,D0676,In-game dialogue,dialogue_19_19,,0x03C0D6,"火箭队:我是在这里看守这张海报的,妨碍我的话可是要尝到苦头的哦!","<B5A2><B5A3><B5A4>:<B1C2><B0C2><B0B8><B0EE><B0BF><B0FD><B3DF><B0EE><B6F9><B6FC><B9A3><B0BC>,<B3C5><B3C6><B1C2><B0BC><B1EF><B0DE><B0C2><B0C3><B7EA><B0DB><B3C0><B1B3><B0BC><B2DD>!","Je garde
cette affiche. Si
tu me gênes, tu vas
le regretter !",I guard this poster. Cross me and suffer!,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compressed directly against the Chinese source. Preserves the Rocket member's poster-guarding role and threat against interference.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C114,MAIN,D0677,In-game dialogue,dialogue_19_19,,0x03C114,"火箭队:可恶,这样下去的话火箭队的基地会被发现的!要赶快和老大联络才行!","<0A><B5A2><B5A3><B5A4>:<B0DE><B5E0>,<B0EE><B2DA><B0F9><B0C7><B0BC><B1EF><B5A2><B5A3><B5A4><B0BC><B9A4><B3BB><B1F9><B1B6><B2F4><B2F5><B0BC>!<B0C3><B1F3><B2EC><B0C9><B2CE><B1BE><B3CE><B9A5><B1F2><B3A9>!","Not' cachette va
être découverte !
J'va prév'nir eul
chef !",Darn! Our base may be found! I must alert Boss!,Pokémon Yellow,chinese_specific_retained,https://github.com/pret/pokeyellow,e6ba56989b0f2694f393e6924820be11dcc1fbb8,No,,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C15A,MAIN,D0678,In-game dialogue,dialogue_19_19,,0x03C15A,修女:我的意识恢复了,Was I dreaming?,"Ça y est, j'ai repris mes esprits.",I've come to my senses.,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Uses the idiomatic recovery phrase. Omits the contextual one-speaker label 'NUN', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C16A,MAIN,D0679,In-game dialogue,dialogue_19_19,,0x03C16A,修女:康儿...康儿...,Give me your soul!,Kang'er... Kang'er...,Kang'er... Kang'er...,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Preserves the repeated name Kang'er exactly as a source-specific personal reference.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C17D,MAIN,D0680,In-game dialogue,dialogue_19_19,,0x03C17D,修女:颤抖了...,I was possessed.,Je tremble...,I'm shaking...,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compressed directly against the Chinese source. Directly restores the Nun's trembling rather than the 2015 possession statement.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C18E,MAIN,D0681,In-game dialogue,dialogue_19_19,,0x03C18E,修女:伤心啊...,Zombies!,Quelle tristesse...,How sad...,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Directly preserves the Nun's expression of sadness rather than the unrelated zombie exclamation.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C197,MAIN,D0682,In-game dialogue,dialogue_19_19,,0x03C197,修女:有什么从我身体里飞出...,Huh? What?,Quelque chose est sorti de moi...,Something flew out of me...,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Corrected against the Chinese source: restores that something flew out of the Nun's body, rather than merely leaving it.",high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C1A2,MAIN,D0683,In-game dialogue,dialogue_19_19,,0x03C1A2,神婆:嘻嘻...嘻嘻...,Urgah...Urff...,Hi hi... Hi hi...,Hee... hee...,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compressed directly against the Chinese source. Faithfully renders the Medium's repeated giggle rather than the 2015 groans.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x03C1B2,MAIN,D0684,In-game dialogue,dialogue_19_19,,0x03C1B2,神婆:嘻嘻...我到底是怎么了?,I was controlled by evil spirits.,"Hi hi...
Que m'arrive-t-il ?",Hee hee... What happened to me?,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Keeps both the giggle and the Medium's confusion about her condition.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
